Date|Time|load15|load5|load1
09/17/2014|00:00:00|3.2095833333e-01|3.0941666667e-01|3.7425833333e-01
09/17/2014|00:10:00|4.9530833333e-01|6.5551666667e-01|7.0424166667e-01
09/17/2014|00:20:00|4.4715000000e-01|4.1055000000e-01|3.5233333333e-01
09/17/2014|00:30:00|4.0981666667e-01|3.8403333333e-01|4.0051666667e-01
09/17/2014|00:40:00|3.8883333333e-01|3.4656666667e-01|2.9611666667e-01
09/17/2014|00:50:00|3.5798333333e-01|3.3038333333e-01|3.5483333333e-01
09/17/2014|01:00:00|3.5696666667e-01|3.6951666667e-01|3.8851666667e-01
09/17/2014|01:10:00|3.9750000000e-01|4.1325000000e-01|4.0613333333e-01
09/17/2014|01:20:00|4.0513333333e-01|4.0268333333e-01|4.1935000000e-01
09/17/2014|01:30:00|4.0656666667e-01|4.0720000000e-01|3.8245000000e-01
09/17/2014|01:40:00|4.0541666667e-01|3.9220000000e-01|3.8611666667e-01
09/17/2014|01:50:00|4.0161666667e-01|3.8428333333e-01|3.7520000000e-01
09/17/2014|02:00:00|3.9937500000e-01|3.8531666667e-01|4.4170833333e-01
09/17/2014|02:10:00|4.6181666667e-01|5.0407500000e-01|4.9887500000e-01
09/17/2014|02:20:00|4.6824166667e-01|4.9027500000e-01|5.2955000000e-01
09/17/2014|02:30:00|4.7137500000e-01|4.5588333333e-01|3.8676666667e-01
09/17/2014|02:40:00|4.1812500000e-01|3.7918333333e-01|3.6413333333e-01
09/17/2014|02:50:00|4.0020000000e-01|3.7718333333e-01|4.0781666667e-01
09/17/2014|03:00:00|4.0747500000e-01|4.1340000000e-01|3.8145833333e-01
09/17/2014|03:10:00|3.4065833333e-01|2.9666666667e-01|3.0755833333e-01
09/17/2014|03:20:00|3.5261666667e-01|3.7875000000e-01|4.2378333333e-01
09/17/2014|03:30:00|3.6625000000e-01|3.6733333333e-01|3.0308333333e-01
09/17/2014|03:40:00|3.4836666667e-01|3.4663333333e-01|3.6166666667e-01
09/17/2014|03:50:00|3.2810000000e-01|3.2370000000e-01|2.9673333333e-01
09/17/2014|04:00:00|3.1751666667e-01|3.1128333333e-01|2.9946666667e-01
09/17/2014|04:10:00|3.2170000000e-01|3.2676666667e-01|3.8715000000e-01
09/17/2014|04:20:00|4.2230000000e-01|5.1078333333e-01|5.3226666667e-01
09/17/2014|04:30:00|4.0353333333e-01|3.8646666667e-01|3.5425000000e-01
09/17/2014|04:40:00|3.7620000000e-01|3.2691666667e-01|2.6848333333e-01
09/17/2014|04:50:00|3.7340000000e-01|3.6923333333e-01|4.1016666667e-01
09/17/2014|05:00:00|3.9650000000e-01|3.9906666667e-01|3.9898333333e-01
09/17/2014|05:10:00|4.0373333333e-01|3.9090000000e-01|4.0365000000e-01
09/17/2014|05:20:00|4.3626666667e-01|4.7598333333e-01|5.0253333333e-01
09/17/2014|05:30:00|4.3475000000e-01|4.4375000000e-01|4.1178333333e-01
09/17/2014|05:40:00|4.1560000000e-01|4.1630000000e-01|4.1143333333e-01
09/17/2014|05:50:00|3.8450000000e-01|3.5066666667e-01|3.1995000000e-01
09/17/2014|06:00:00|4.1048333333e-01|4.2440833333e-01|4.7135000000e-01
09/17/2014|06:10:00|4.3976666667e-01|4.6120833333e-01|4.4463333333e-01
09/17/2014|06:20:00|4.6721666667e-01|5.0421666667e-01|5.3141666667e-01
09/17/2014|06:30:00|4.9136666667e-01|4.9885000000e-01|5.1131666667e-01
09/17/2014|06:40:00|5.3170000000e-01|5.6484166667e-01|5.4720833333e-01
09/17/2014|06:50:00|4.9125000000e-01|4.5620833333e-01|3.9475833333e-01
09/17/2014|07:00:00|4.3793333333e-01|4.1920000000e-01|5.2656666667e-01
09/17/2014|07:10:00|5.3669166667e-01|5.8940000000e-01|5.1023333333e-01
09/17/2014|07:20:00|4.5859166667e-01|3.9876666667e-01|3.9825000000e-01
09/17/2014|07:30:00|4.0344166667e-01|3.4585000000e-01|3.3516666667e-01
09/17/2014|07:40:00|4.3494166667e-01|4.6154166667e-01|4.7183333333e-01
09/17/2014|07:50:00|4.0450000000e-01|3.7929166667e-01|3.4216666667e-01
09/17/2014|08:00:00|3.3385000000e-01|2.6398333333e-01|2.3445000000e-01
09/17/2014|08:10:00|3.2920000000e-01|3.2683333333e-01|3.7483333333e-01
