Date|Time|racc|rbyt|wacc|wbyt
09/17/2014|00:00:00|2.3096734430e+03|7.2760695824e+07|1.2434412719e+02|9.5236394218e+05
09/17/2014|00:10:00|1.2891042237e+03|3.7415820924e+07|1.3217211842e+02|1.1225505055e+06
09/17/2014|00:20:00|6.2750542982e+02|1.4400747351e+07|1.3050712839e+02|8.8341893389e+05
09/17/2014|00:30:00|6.2911776316e+02|8.4071717793e+06|1.1037737819e+02|8.2682966456e+05
09/17/2014|00:40:00|7.8351185407e+02|1.7204436085e+07|1.3147350698e+02|8.6003114360e+05
09/17/2014|00:50:00|1.1861142512e+03|2.1041773160e+07|1.2695832855e+02|8.8371717022e+05
09/17/2014|01:00:00|1.6712754386e+03|3.7649905682e+07|2.1963570175e+02|3.2561914521e+06
09/17/2014|01:10:00|9.6210520614e+02|2.6472423036e+07|2.2403575439e+02|3.4059813861e+06
09/17/2014|01:20:00|6.4016833333e+02|1.4525185749e+07|1.4929683333e+02|1.2488366507e+06
09/17/2014|01:30:00|6.2895675000e+02|8.7370450773e+06|1.6295000000e+02|1.4029293653e+06
09/17/2014|01:40:00|1.3841174167e+03|2.0314667307e+07|6.5702550000e+02|2.2769058133e+06
09/17/2014|01:50:00|1.8457631667e+03|2.0247474389e+07|2.3854783333e+02|3.1261414827e+06
09/17/2014|02:00:00|9.2285625000e+02|1.3226796629e+07|1.4554266667e+02|1.3560584107e+06
09/17/2014|02:10:00|7.1307099123e+02|1.8149932674e+07|1.4455832456e+02|1.0133314111e+06
09/17/2014|02:20:00|7.8118028230e+02|1.7888337692e+07|2.0530791707e+02|1.0572373729e+06
09/17/2014|02:30:00|6.9324155981e+02|1.0827849826e+07|1.3438775837e+02|1.1002480266e+06
09/17/2014|02:40:00|1.2347651228e+03|2.8091989356e+07|1.6281031978e+02|1.1625120474e+06
09/17/2014|02:50:00|8.2025131579e+02|1.8213055869e+07|1.3367200159e+02|8.7633036453e+05
09/17/2014|03:00:00|9.7407325439e+02|1.8464944937e+07|3.0736937161e+02|4.7218586666e+06
09/17/2014|03:10:00|9.4309170175e+02|2.0826136073e+07|4.1426061404e+02|2.4806512640e+06
09/17/2014|03:20:00|5.9765177432e+02|1.4478373973e+07|1.1555972727e+02|8.1432305342e+05
09/17/2014|03:30:00|5.7444054147e+02|8.1437625990e+06|1.1968979904e+02|1.0135285339e+06
09/17/2014|03:40:00|5.7334691447e+02|9.5077581855e+06|1.1047658333e+02|7.6815739284e+05
09/17/2014|03:50:00|5.5047729167e+02|7.8386078293e+06|1.5752916667e+02|1.9824186453e+06
