Date|Time|load15|load5|load1
09/17/2014|00:00:00|6.4888333333e-01|7.0818333333e-01|7.1568333333e-01
09/17/2014|00:10:00|6.0373333333e-01|5.4865000000e-01|4.7576666667e-01
09/17/2014|00:20:00|6.6645000000e-01|7.5655000000e-01|9.0536666667e-01
09/17/2014|00:30:00|6.9838333333e-01|6.9216666667e-01|5.6633333333e-01
09/17/2014|00:40:00|6.7290000000e-01|6.5198333333e-01|6.8225000000e-01
09/17/2014|00:50:00|6.9462500000e-01|7.1492500000e-01|7.3308333333e-01
09/17/2014|01:00:00|6.8789166667e-01|6.9252500000e-01|6.6650000000e-01
09/17/2014|01:10:00|7.2076666667e-01|7.8176666667e-01|8.7661666667e-01
09/17/2014|01:20:00|7.5820000000e-01|7.7080000000e-01|6.7465000000e-01
09/17/2014|01:30:00|7.1170000000e-01|6.6610000000e-01|6.3410000000e-01
09/17/2014|01:40:00|6.5509166667e-01|6.0220000000e-01|6.1746666667e-01
09/17/2014|01:50:00|6.9649166667e-01|7.2701666667e-01|7.6771666667e-01
09/17/2014|02:00:00|7.1458333333e-01|7.4946666667e-01|7.5861666667e-01
09/17/2014|02:10:00|6.9523333333e-01|6.7578333333e-01|6.3081666667e-01
09/17/2014|02:20:00|6.8271666667e-01|6.6530000000e-01|6.4676666667e-01
09/17/2014|02:30:00|6.4650000000e-01|5.8495000000e-01|5.3541666667e-01
09/17/2014|02:40:00|6.2078333333e-01|6.1500000000e-01|6.5255000000e-01
09/17/2014|02:50:00|6.7161666667e-01|7.3993333333e-01|7.9295000000e-01
09/17/2014|03:00:00|6.6311666667e-01|6.3901666667e-01|5.7753333333e-01
09/17/2014|03:10:00|6.5913333333e-01|6.3661666667e-01|6.3265000000e-01
09/17/2014|03:20:00|6.6751666667e-01|6.7566666667e-01|7.5936666667e-01
09/17/2014|03:30:00|7.3728333333e-01|7.9681666667e-01|7.8790000000e-01
09/17/2014|03:40:00|7.4526666667e-01|7.5035000000e-01|7.6896666667e-01
09/17/2014|03:50:00|7.8200000000e-01|8.0691666667e-01|8.0715000000e-01
09/17/2014|04:00:00|7.3921666667e-01|6.9363333333e-01|6.4186666667e-01
09/17/2014|04:10:00|6.6610000000e-01|5.9173333333e-01|5.6913333333e-01
09/17/2014|04:20:00|6.0248333333e-01|5.0848333333e-01|4.4800000000e-01
09/17/2014|04:30:00|5.9410000000e-01|5.9668333333e-01|6.8195000000e-01
09/17/2014|04:40:00|5.4920000000e-01|4.8375000000e-01|3.7770000000e-01
09/17/2014|04:50:00|5.0925000000e-01|5.0076666667e-01|5.6040000000e-01
09/17/2014|05:00:00|5.1048333333e-01|5.1548333333e-01|4.7845000000e-01
09/17/2014|05:10:00|5.2050000000e-01|5.5551666667e-01|6.1841666667e-01
09/17/2014|05:20:00|5.3091666667e-01|5.4206666667e-01|5.0858333333e-01
09/17/2014|05:30:00|5.1655000000e-01|5.1993333333e-01|4.9913333333e-01
09/17/2014|05:40:00|4.7686666667e-01|4.3143333333e-01|3.9425000000e-01
09/17/2014|05:50:00|4.1130000000e-01|3.4903333333e-01|3.1570000000e-01
09/17/2014|06:00:00|4.1471666667e-01|4.1788333333e-01|4.6346666667e-01
09/17/2014|06:10:00|4.2191666667e-01|4.3983333333e-01|4.5246666667e-01
09/17/2014|06:20:00|5.0905000000e-01|6.1006666667e-01|6.9551666667e-01
09/17/2014|06:30:00|5.8643333333e-01|6.5211666667e-01|6.1995000000e-01
09/17/2014|06:40:00|5.7913333333e-01|5.7848333333e-01|5.9260000000e-01
09/17/2014|06:50:00|5.8135000000e-01|5.7145000000e-01|5.4600000000e-01
09/17/2014|07:00:00|5.7075000000e-01|5.4128333333e-01|5.0578333333e-01
09/17/2014|07:10:00|5.5481666667e-01|5.3905000000e-01|5.6300000000e-01
09/17/2014|07:20:00|5.8470000000e-01|5.9211666667e-01|5.6008333333e-01
09/17/2014|07:30:00|5.3497500000e-01|4.9198333333e-01|4.7979166667e-01
09/17/2014|07:40:00|5.3874166667e-01|5.6661666667e-01|6.0845833333e-01
09/17/2014|07:50:00|5.5721666667e-01|5.7105000000e-01|5.8813333333e-01
