Date|Time|cpuusr|cpunic|cpusys|cpuidl|cpuiow|prochirq|procsirq
09/17/2014|00:00:00|2.8977505892e-01|0.0000000000e+00|4.3870438087e-01|9.9069722296e+01|7.7317872063e-03|3.8256439992e-04|2.1495725302e-02
09/17/2014|00:10:00|2.7793271014e-01|0.0000000000e+00|3.7444685188e-01|9.9235158859e+01|7.0625135124e-03|1.3099866935e-04|9.5174246576e-03
09/17/2014|00:20:00|2.8849595879e-01|0.0000000000e+00|3.6352245130e-01|9.9224481727e+01|4.2495632994e-03|8.7885468599e-05|6.1073860737e-03
09/17/2014|00:30:00|3.0100072526e-01|0.0000000000e+00|3.8119686538e-01|9.9234413937e+01|4.6945331897e-03|0.0000000000e+00|4.2549906859e-03
09/17/2014|00:40:00|3.0406537458e-01|0.0000000000e+00|3.9664363086e-01|9.9147866927e+01|4.9896348695e-03|8.2911904785e-05|8.5363805834e-03
09/17/2014|00:50:00|2.9148183459e-01|0.0000000000e+00|3.8437874304e-01|9.9130253571e+01|5.8767420282e-03|8.0053256482e-05|6.3541939048e-03
09/17/2014|01:00:00|2.9865891666e-01|0.0000000000e+00|4.2107057951e-01|9.8983509726e+01|6.5717810855e-03|1.6858847922e-04|1.4295496925e-02
09/17/2014|01:10:00|2.8765028074e-01|0.0000000000e+00|3.9496716142e-01|9.9144776040e+01|8.4986228424e-03|8.3402621292e-05|1.3807853376e-02
09/17/2014|01:20:00|2.7987428538e-01|0.0000000000e+00|3.3025332393e-01|9.9256956251e+01|6.6689168954e-03|4.7282543285e-05|5.8102582224e-03
09/17/2014|01:30:00|2.9492827520e-01|0.0000000000e+00|3.8299764394e-01|9.9179564365e+01|7.6236274083e-03|8.0160658836e-05|5.4265091859e-03
09/17/2014|01:40:00|2.9329494086e-01|0.0000000000e+00|3.8394286937e-01|9.9072863450e+01|9.2506225882e-03|1.6779285636e-04|8.2978214656e-03
09/17/2014|01:50:00|2.9808883636e-01|0.0000000000e+00|3.7989274838e-01|9.8968105325e+01|9.6716263041e-03|8.8193671159e-05|1.0434238840e-02
09/17/2014|02:00:00|2.9431232735e-01|0.0000000000e+00|3.7009504526e-01|9.9108883997e+01|9.6819235120e-03|4.1650006664e-05|7.1480287556e-03
09/17/2014|02:10:00|2.9591998132e-01|0.0000000000e+00|3.8508860793e-01|9.9167191252e+01|4.8339953785e-03|0.0000000000e+00|7.0602566240e-03
09/17/2014|02:20:00|2.9334112341e-01|0.0000000000e+00|3.7204724208e-01|9.9189092041e+01|5.0262854581e-03|4.1480006637e-05|6.7119675725e-03
09/17/2014|02:30:00|2.8774498801e-01|0.0000000000e+00|3.5779285653e-01|9.9241513851e+01|5.2689505778e-03|0.0000000000e+00|4.4520218948e-03
09/17/2014|02:40:00|2.9244772132e-01|0.0000000000e+00|4.1113824594e-01|9.8988054671e+01|1.3959659413e-02|4.5553181269e-05|1.1014612176e-02
09/17/2014|02:50:00|2.8534326295e-01|0.0000000000e+00|3.6890510469e-01|9.9203514079e+01|7.9875145331e-03|4.6089127994e-05|6.4395451574e-03
09/17/2014|03:00:00|3.0264419765e-01|0.0000000000e+00|3.9493879580e-01|9.8933636094e+01|8.7304181566e-03|8.2917008153e-05|1.1200452159e-02
09/17/2014|03:10:00|3.0582184156e-01|0.0000000000e+00|3.9939755213e-01|9.9011546977e+01|5.1421138509e-03|8.8807958006e-05|1.9471608696e-02
09/17/2014|03:20:00|2.8635201661e-01|0.0000000000e+00|3.6993726624e-01|9.9207714014e+01|4.6329442019e-03|4.1411982971e-05|7.2838809518e-03
09/17/2014|03:30:00|2.8632259149e-01|0.0000000000e+00|3.4689289976e-01|9.9258969314e+01|5.3604882742e-03|0.0000000000e+00|4.2431461822e-03
09/17/2014|03:40:00|2.8989122821e-01|0.0000000000e+00|3.7291112174e-01|9.9237161976e+01|5.1401428070e-03|0.0000000000e+00|4.6809904523e-03
09/17/2014|03:50:00|3.0274189719e-01|0.0000000000e+00|3.6517884065e-01|9.9219405873e+01|4.7351128805e-03|8.3148471194e-05|5.4504561035e-03
09/17/2014|04:00:00|2.8978263363e-01|0.0000000000e+00|3.6608195702e-01|9.9188322406e+01|4.9684513636e-03|8.3191907091e-05|5.0925970602e-03
09/17/2014|04:10:00|2.8131932623e-01|0.0000000000e+00|3.3981603240e-01|9.9327157652e+01|6.6795994197e-03|0.0000000000e+00|2.0572441518e-03
09/17/2014|04:20:00|2.8902260070e-01|0.0000000000e+00|4.1903482374e-01|9.9084162815e+01|4.3230967787e-03|1.2654702562e-04|1.2444768585e-02
09/17/2014|04:30:00|2.9152383132e-01|0.0000000000e+00|3.5379297096e-01|9.9153543912e+01|4.7754092235e-03|0.0000000000e+00|9.3911822193e-03
09/17/2014|04:40:00|2.9229023285e-01|0.0000000000e+00|3.8123648311e-01|9.9254042220e+01|1.1604675948e-02|0.0000000000e+00|5.7121995703e-03
09/17/2014|04:50:00|2.8028597457e-01|0.0000000000e+00|3.5236301428e-01|9.9281954150e+01|4.6838002284e-03|4.1954051922e-05|2.6888241500e-03
09/17/2014|05:00:00|2.8102266176e-01|0.0000000000e+00|3.5230217859e-01|9.9273625211e+01|5.9218606338e-03|0.0000000000e+00|5.4727989127e-03
09/17/2014|05:10:00|2.8140519134e-01|0.0000000000e+00|3.5980453903e-01|9.9249062629e+01|1.4070626565e-02|8.5116524522e-05|1.1846436998e-02
09/17/2014|05:20:00|2.8119746158e-01|0.0000000000e+00|3.4676384036e-01|9.9257179210e+01|1.1743152485e-02|4.0196327325e-05|4.2868381909e-03
09/17/2014|05:30:00|2.9151939000e-01|0.0000000000e+00|3.5660267043e-01|9.9189722663e+01|6.5488486409e-03|4.4427519675e-05|6.0515614964e-03
09/17/2014|05:40:00|3.0398747244e-01|0.0000000000e+00|3.7244764500e-01|9.8945229935e+01|7.8843316878e-03|2.0921958892e-04|7.7365950163e-03
