Date|Time|in|out|pktin|pktout
09/17/2014|00:00:00|2.7185288768e+06|9.9858985930e+07|1.0530207009e+04|7.1257210272e+04
09/17/2014|00:10:00|2.8476154391e+06|8.8606182461e+07|1.1225094728e+04|6.4426856579e+04
09/17/2014|00:20:00|2.9168606154e+06|9.6024645766e+07|1.1046372596e+04|6.9007990886e+04
09/17/2014|00:30:00|1.9564010182e+06|7.6282794943e+07|7.7707983788e+03|5.4012213182e+04
09/17/2014|00:40:00|3.0546941115e+06|8.4423749777e+07|1.1659428102e+04|6.2374787831e+04
09/17/2014|00:50:00|2.7617774532e+06|1.1124180594e+08|1.1591714941e+04|7.9293944317e+04
09/17/2014|01:00:00|2.3094595716e+06|9.9847446558e+07|1.0388583912e+04|7.1088898745e+04
09/17/2014|01:10:00|2.2640888492e+06|8.8525563538e+07|9.9470667500e+03|6.3545340083e+04
09/17/2014|01:20:00|2.9208061817e+06|8.7257261716e+07|1.1808011338e+04|6.3946812228e+04
09/17/2014|01:30:00|1.9803888186e+06|9.2579788116e+07|9.2257189123e+03|6.5557778689e+04
09/17/2014|01:40:00|1.7539924082e+06|1.1603026862e+08|8.5023085000e+03|7.9869142667e+04
09/17/2014|01:50:00|1.9333390128e+06|1.1412189396e+08|8.5972033509e+03|7.8826951071e+04
09/17/2014|02:00:00|4.8963406103e+06|9.0588400863e+07|1.3508385149e+04|6.6928019346e+04
09/17/2014|02:10:00|1.9916474881e+06|8.0472150030e+07|8.3870587903e+03|5.7244300008e+04
09/17/2014|02:20:00|2.1781136677e+06|8.0302800467e+07|8.9820864593e+03|5.7550693820e+04
09/17/2014|02:30:00|1.5802542569e+06|8.5432651110e+07|7.7221036451e+03|5.9914517041e+04
09/17/2014|02:40:00|2.1319705829e+06|9.0933847282e+07|1.0339807939e+04|6.5568165798e+04
09/17/2014|02:50:00|2.4361843788e+06|1.0090643243e+08|1.0524017833e+04|7.1806054833e+04
09/17/2014|03:00:00|3.2318085098e+06|1.0194391525e+08|1.1803657333e+04|7.3136751333e+04
09/17/2014|03:10:00|4.1474545823e+06|1.2578447265e+08|1.2406625339e+04|8.8643964184e+04
09/17/2014|03:20:00|4.0113293365e+06|6.6296975365e+07|1.2584050828e+04|5.1307442399e+04
09/17/2014|03:30:00|4.2591011912e+06|3.3262998838e+07|1.0587733421e+04|2.8304920004e+04
09/17/2014|03:40:00|3.3570869689e+06|6.3308123436e+07|1.0688106780e+04|4.7826201185e+04
09/17/2014|03:50:00|3.3089474591e+06|9.9792623607e+07|1.1317953334e+04|7.1603836157e+04
09/17/2014|04:00:00|1.6593032261e+06|1.2318223129e+08|8.9843100702e+03|8.4996233386e+04
09/17/2014|04:10:00|1.2882702461e+06|1.1399623252e+08|7.1705073596e+03|7.7585010816e+04
09/17/2014|04:20:00|1.9162261357e+06|1.0794894577e+08|8.7841970175e+03|7.4966015018e+04
09/17/2014|04:30:00|2.1214398040e+06|7.6868966897e+07|1.0110457851e+04|5.6428286351e+04
09/17/2014|04:40:00|1.3550219229e+06|5.7279948063e+06|5.1901257368e+03|6.9165341053e+03
09/17/2014|04:50:00|1.3805322063e+06|6.1929569387e+06|5.2116331798e+03|7.2736850614e+03
09/17/2014|05:00:00|1.1019420023e+06|5.3516537323e+06|4.2890228114e+03|6.0879205614e+03
09/17/2014|05:10:00|1.8973666621e+06|2.1520040375e+07|8.6781414386e+03|1.8710155689e+04
09/17/2014|05:20:00|1.6029197147e+06|6.0514256570e+06|5.6901572895e+03|7.5263745044e+03
09/17/2014|05:30:00|1.6215896811e+06|5.2239995248e+06|5.8519709561e+03|7.3196915789e+03
09/17/2014|05:40:00|1.8015914361e+06|5.6606920535e+06|7.1200840351e+03|8.6606966053e+03
09/17/2014|05:50:00|2.0416277309e+06|6.3411897861e+06|6.8473910877e+03|8.5614379298e+03
09/17/2014|06:00:00|1.6878297698e+06|5.9806148781e+06|6.2123849649e+03|7.8942082982e+03
09/17/2014|06:10:00|2.2491194356e+06|6.8690181088e+06|8.3558139761e+03|1.0036560797e+04
09/17/2014|06:20:00|2.0898431612e+06|5.8147742193e+06|6.9911983573e+03|8.4299585359e+03
09/17/2014|06:30:00|2.5194005850e+06|7.2023043329e+06|9.5260798947e+03|1.1316181140e+04
09/17/2014|06:40:00|2.4232779680e+06|7.9074122146e+06|8.6470786886e+03|1.0796685193e+04
09/17/2014|06:50:00|2.4351074773e+06|6.4695148244e+06|7.9745430000e+03|9.6066910000e+03
09/17/2014|07:00:00|2.2065795248e+06|7.0031213823e+06|8.2823847963e+03|1.0101832376e+04
09/17/2014|07:10:00|3.6297483804e+06|2.2430562977e+07|1.4758271870e+04|2.5277117790e+04
09/17/2014|07:20:00|4.2592137732e+06|9.5848462961e+06|1.5568330113e+04|1.7698517695e+04
09/17/2014|07:30:00|2.3660453138e+06|6.9809475772e+06|8.7694509705e+03|1.0668696763e+04
09/17/2014|07:40:00|3.7449242490e+06|6.8096610693e+06|9.9356755000e+03|1.1203749375e+04
09/17/2014|07:50:00|5.2928737587e+06|9.1674029713e+06|1.7094020228e+04|1.8487214702e+04
09/17/2014|08:00:00|3.2416027187e+06|7.5137706218e+06|1.3989616772e+04|1.5634765382e+04
09/17/2014|08:10:00|2.4112186920e+06|7.5514233447e+06|9.0720953947e+03|1.0988418075e+04
09/17/2014|08:20:00|3.7153063079e+06|7.8831472723e+06|1.3786746392e+04|1.5254175250e+04
09/17/2014|08:30:00|2.7712102867e+06|6.3440775039e+06|1.0522888029e+04|1.1900672364e+04
09/17/2014|08:40:00|2.6630362758e+06|5.2013386779e+06|5.7713477456e+03|6.8821854386e+03
09/17/2014|08:50:00|5.2314474302e+06|4.8889360085e+06|7.7152536675e+03|7.6888304673e+03
09/17/2014|09:00:00|1.9737703900e+06|5.3730848964e+06|5.4441214795e+03|6.6915057805e+03
09/17/2014|09:10:00|3.2590943245e+06|1.7123672806e+07|7.9505986322e+03|1.6186090910e+04
09/17/2014|09:20:00|5.0667196561e+06|6.4714381923e+06|1.3358107730e+04|1.4000798500e+04
09/17/2014|09:30:00|7.9502225504e+06|7.6245698606e+06|1.8184948316e+04|1.8090648711e+04
09/17/2014|09:40:00|8.3877389027e+06|7.9722341934e+06|1.3991673228e+04|1.3444998509e+04
09/17/2014|09:50:00|7.6796924762e+06|7.2461183442e+06|1.2062686931e+04|1.1570737271e+04
09/17/2014|10:00:00|7.0657875466e+06|6.8816580517e+06|1.1675124785e+04|1.1486291507e+04
09/17/2014|10:10:00|7.0482849322e+06|7.2929394313e+06|1.1855998188e+04|1.1911937274e+04
09/17/2014|10:20:00|6.1848099797e+06|6.4765268831e+06|1.1043960886e+04|1.1110947816e+04
09/17/2014|10:30:00|5.1360741116e+06|6.4713642686e+06|1.1561742146e+04|1.2046032191e+04
09/17/2014|10:40:00|3.4588212993e+06|4.9420167753e+06|8.4723649769e+03|9.3200541340e+03
09/17/2014|10:50:00|2.0169211581e+06|4.2573980585e+06|7.2610107237e+03|8.4215677193e+03
09/17/2014|11:00:00|5.2560233779e+05|3.3027947361e+06|2.3042391360e+03|3.5207768596e+03
09/17/2014|11:10:00|8.6739831704e+05|9.1939691353e+06|3.0616412807e+03|7.8561520175e+03
09/17/2014|11:20:00|2.3007679217e+06|4.8466195254e+06|6.8404976308e+03|7.6734397161e+03
09/17/2014|11:30:00|1.9052002996e+06|5.6880911661e+06|8.7032155008e+03|1.0033247161e+04
09/17/2014|11:40:00|8.1350256484e+05|3.5074273969e+06|3.7351357368e+03|4.8331194737e+03
09/17/2014|11:50:00|1.2166606533e+06|3.9693156454e+06|4.6909233557e+03|5.7383240750e+03
09/17/2014|12:00:00|8.3970983817e+05|3.5349656186e+06|3.0432378230e+03|4.1648145853e+03
09/17/2014|12:10:00|1.7577733506e+06|4.0663630187e+06|5.3380487249e+03|6.2144155064e+03
09/17/2014|12:20:00|2.8156951000e+06|4.1944059305e+06|5.5716249298e+03|6.2080990614e+03
09/17/2014|12:30:00|1.4613037196e+06|3.8108107381e+06|5.0472767193e+03|5.9548738158e+03
09/17/2014|12:40:00|1.8143806456e+06|3.9673772389e+06|4.6603079514e+03|5.6544958589e+03
09/17/2014|12:50:00|1.4173390405e+06|3.8750372380e+06|5.0951003293e+03|6.0215077815e+03
09/17/2014|13:00:00|6.1759462335e+05|3.1085459434e+06|2.1815660175e+03|3.2776409825e+03
09/17/2014|13:10:00|1.0635696766e+06|8.5591806321e+06|4.4813901974e+03|8.6826331886e+03
09/17/2014|13:20:00|7.3084844868e+05|2.8706808683e+06|2.4940963904e+03|3.4179700570e+03
09/17/2014|13:30:00|9.4397642689e+05|3.2246484448e+06|3.7409882368e+03|4.6705878333e+03
09/17/2014|13:40:00|4.2790778542e+05|2.5330322267e+06|1.7371068333e+03|2.6524104298e+03
09/17/2014|13:50:00|4.2692939061e+05|2.5706988903e+06|1.8190356579e+03|2.7518457193e+03
09/17/2014|14:00:00|9.8791660773e+05|3.3930673222e+06|3.9733439232e+03|4.9506304605e+03
