Date|Time|cpuusr|cpunic|cpusys|cpuidl|cpuiow|prochirq|procsirq
09/17/2014|00:00:00|5.0974547187e-01|0.0000000000e+00|6.9837029181e-01|9.7973715152e+01|6.5219345485e-02|5.3969033971e-04|3.3744756984e-02
09/17/2014|00:10:00|4.9460546024e-01|0.0000000000e+00|6.4788528906e-01|9.8298303097e+01|1.2820625407e-01|2.4966153930e-04|2.7099869616e-02
09/17/2014|00:20:00|5.1356168085e-01|0.0000000000e+00|7.0764909437e-01|9.8213696938e+01|1.2237950824e-01|2.4855642929e-04|2.9945508835e-02
09/17/2014|00:30:00|5.0999490882e-01|0.0000000000e+00|7.1636312936e-01|9.8097375137e+01|1.8754770654e-01|3.3874861004e-04|3.2297374184e-02
09/17/2014|00:40:00|4.7624043541e-01|0.0000000000e+00|6.2961917178e-01|9.8443481016e+01|1.1412432301e-01|1.6503806363e-04|2.5218046578e-02
09/17/2014|00:50:00|4.9747734080e-01|0.0000000000e+00|6.8516505235e-01|9.8367482637e+01|1.0237039435e-01|1.6795609990e-04|2.4680397493e-02
09/17/2014|01:00:00|4.8696339703e-01|0.0000000000e+00|6.6725956992e-01|9.8286220672e+01|6.2757021101e-02|2.0614134235e-04|2.7729119832e-02
09/17/2014|01:10:00|4.9636268502e-01|0.0000000000e+00|6.7318449486e-01|9.8151951331e+01|1.1900767514e-01|1.2528679557e-04|2.6045950730e-02
09/17/2014|01:20:00|5.3906297065e-01|0.0000000000e+00|8.9200178994e-01|9.6842218524e+01|7.9677008575e-01|2.9576196862e-04|3.1267163583e-02
09/17/2014|01:30:00|5.2371867679e-01|0.0000000000e+00|7.6921904385e-01|9.7588601280e+01|3.9200669115e-01|1.6415914843e-04|2.6030496213e-02
09/17/2014|01:40:00|4.8860971818e-01|0.0000000000e+00|6.5973995760e-01|9.8009642751e+01|6.9183275071e-02|2.5543054913e-04|2.4938501292e-02
09/17/2014|01:50:00|5.8183462635e-01|0.0000000000e+00|1.1232754606e+00|9.5561529842e+01|1.6616230897e+00|5.9856942366e-04|5.3307174400e-02
09/17/2014|02:00:00|5.3673248868e-01|0.0000000000e+00|8.7050441439e-01|9.7015127547e+01|5.9221746893e-01|3.8733715049e-04|3.8541677210e-02
09/17/2014|02:10:00|4.8630746541e-01|0.0000000000e+00|6.5818222767e-01|9.8298174348e+01|8.4557643931e-02|1.6866640527e-04|2.1853779955e-02
09/17/2014|02:20:00|4.8007045175e-01|0.0000000000e+00|6.4692846718e-01|9.8368439338e+01|1.8324928452e-01|2.0597232734e-04|2.0727666682e-02
09/17/2014|02:30:00|4.9006249424e-01|0.0000000000e+00|6.5218224743e-01|9.8410713785e+01|1.0583907452e-01|8.4907323401e-05|1.9288683606e-02
09/17/2014|02:40:00|4.9918923818e-01|0.0000000000e+00|6.6269125295e-01|9.8367204549e+01|8.6881041948e-02|2.1007480598e-04|2.5050580701e-02
09/17/2014|02:50:00|5.1336990511e-01|0.0000000000e+00|7.1561515259e-01|9.7853598821e+01|4.9890053604e-01|2.1567350953e-04|2.7408337428e-02
09/17/2014|03:00:00|5.0641071449e-01|0.0000000000e+00|7.3610014241e-01|9.8031719843e+01|1.1289087073e-01|2.1467802713e-04|3.6392386766e-02
09/17/2014|03:10:00|5.1144028244e-01|0.0000000000e+00|7.2039757201e-01|9.8115454849e+01|2.1963490733e-01|2.5284177381e-04|3.2356203843e-02
09/17/2014|03:20:00|4.9820254402e-01|0.0000000000e+00|6.7728908416e-01|9.8268258806e+01|1.4362051904e-01|2.1622991764e-04|2.7887576739e-02
09/17/2014|03:30:00|5.0490201488e-01|0.0000000000e+00|7.5416750768e-01|9.7240150245e+01|1.1014277695e+00|2.9547560372e-04|3.1562830478e-02
09/17/2014|03:40:00|4.9946533758e-01|0.0000000000e+00|7.6868275181e-01|9.8006139435e+01|3.0287713041e-01|4.2574914939e-04|3.1945247211e-02
09/17/2014|03:50:00|4.9969740238e-01|0.0000000000e+00|6.7842603405e-01|9.8193381531e+01|1.7425720286e-01|2.0971871210e-04|2.7988050112e-02
09/17/2014|04:00:00|4.9626826783e-01|0.0000000000e+00|6.6184162747e-01|9.8399318040e+01|7.8532703430e-02|2.0980620526e-04|2.5989152878e-02
09/17/2014|04:10:00|5.1622845318e-01|0.0000000000e+00|6.7665429162e-01|9.8368407009e+01|1.4208789246e-01|1.2284262971e-04|2.0366193546e-02
09/17/2014|04:20:00|4.8525765365e-01|0.0000000000e+00|6.8382500706e-01|9.8416047848e+01|4.7653497205e-02|2.0448139341e-04|2.4486191351e-02
09/17/2014|04:30:00|4.8659600007e-01|0.0000000000e+00|6.5296768568e-01|9.8361439722e+01|4.0495527413e-02|8.8128272050e-05|2.5243478443e-02
09/17/2014|04:40:00|5.0345409262e-01|0.0000000000e+00|6.9199217063e-01|9.8384956210e+01|1.9706490658e-02|1.2558417372e-04|2.2117336974e-02
09/17/2014|04:50:00|4.9957615853e-01|0.0000000000e+00|6.6414282066e-01|9.8359421441e+01|2.8996006989e-02|1.2595488063e-04|2.1270992105e-02
09/17/2014|05:00:00|4.8915569486e-01|0.0000000000e+00|6.7328392420e-01|9.8236242336e+01|3.3717865914e-02|2.9877090483e-04|3.5226838185e-02
09/17/2014|05:10:00|4.8923139633e-01|0.0000000000e+00|6.9178479099e-01|9.8152942963e+01|4.1009716453e-02|2.0780327223e-04|2.3592596087e-02
