Date|Time|cpuusr|cpunic|cpusys|cpuidl|cpuiow|prochirq|procsirq
09/17/2014|00:00:00|3.2507339682e-01|0.0000000000e+00|5.7831651710e-01|9.8169330412e+01|2.0997016341e-02|5.8201341864e-04|1.7976812676e-01
09/17/2014|00:10:00|3.2910911517e-01|0.0000000000e+00|5.7222371144e-01|9.7941931429e+01|1.7544025998e-02|5.0797778003e-04|1.6328919679e-01
09/17/2014|00:20:00|3.2485340796e-01|0.0000000000e+00|6.6743238628e-01|9.7874819008e+01|1.8468339812e-02|6.8197240674e-04|1.9642740244e-01
09/17/2014|00:30:00|3.2503390590e-01|0.0000000000e+00|5.3129445955e-01|9.8285680456e+01|1.3306627370e-02|5.1196342851e-04|1.4235518685e-01
09/17/2014|00:40:00|3.3101775463e-01|0.0000000000e+00|5.9768881309e-01|9.7777914507e+01|1.6126417740e-02|6.0008835009e-04|1.6561224756e-01
09/17/2014|00:50:00|3.2348049637e-01|0.0000000000e+00|6.3598011734e-01|9.7371038560e+01|2.9354008342e-02|7.6633931842e-04|2.2111271612e-01
09/17/2014|01:00:00|3.4876157009e-01|0.0000000000e+00|5.7858478636e-01|9.7426665896e+01|1.2023785242e-02|8.0445859338e-04|1.8931782807e-01
09/17/2014|01:10:00|3.3086577742e-01|0.0000000000e+00|5.1970385848e-01|9.7617151470e+01|1.7940877842e-02|5.4513527418e-04|1.6977423861e-01
09/17/2014|01:20:00|3.4668687909e-01|0.0000000000e+00|5.7314914366e-01|9.7282801651e+01|1.4048670525e-02|6.2313344590e-04|1.6673601556e-01
09/17/2014|01:30:00|3.4141937583e-01|0.0000000000e+00|5.8335432288e-01|9.7421438135e+01|2.0275592811e-02|6.6621448607e-04|1.7184439659e-01
09/17/2014|01:40:00|3.2491557083e-01|0.0000000000e+00|5.4595394861e-01|9.7807056532e+01|1.3485667842e-02|4.7507169489e-04|1.9628278319e-01
09/17/2014|01:50:00|3.5493665752e-01|0.0000000000e+00|5.1559124956e-01|9.8216511799e+01|4.5030166029e-02|3.8381685410e-04|1.8593874697e-01
09/17/2014|02:00:00|3.3926290051e-01|0.0000000000e+00|5.6216341266e-01|9.7747543561e+01|2.6498993185e-02|8.8401754545e-04|1.6620899316e-01
09/17/2014|02:10:00|3.4504343933e-01|0.0000000000e+00|5.2189482437e-01|9.8097102696e+01|2.1207991741e-02|4.6752202421e-04|1.4034798510e-01
09/17/2014|02:20:00|3.2142861313e-01|0.0000000000e+00|4.9887668732e-01|9.8159725307e+01|1.4969361724e-02|6.9003803973e-04|1.3384556337e-01
09/17/2014|02:30:00|3.2348443411e-01|0.0000000000e+00|5.0767800488e-01|9.8246331166e+01|3.2433011706e-02|5.4882746876e-04|1.4545206999e-01
09/17/2014|02:40:00|3.2916400452e-01|0.0000000000e+00|5.2796807582e-01|9.8189743550e+01|1.8018254042e-02|4.6254990332e-04|1.5136105328e-01
