Date|Time|in|out|pktin|pktout
09/17/2014|00:00:00|1.1333091915e+06|4.2697068415e+06|3.9456734474e+03|5.9750726974e+03
09/17/2014|00:10:00|4.0452856647e+05|1.1193828605e+06|1.4146935263e+03|1.7951111009e+03
09/17/2014|00:20:00|8.9716339158e+05|9.8057237753e+05|2.9950398509e+03|3.0541201388e+03
09/17/2014|00:30:00|2.6120421478e+05|4.8510922292e+05|8.7019528947e+02|9.1525617703e+02
09/17/2014|00:40:00|1.3891340953e+06|1.4623485834e+06|4.6706799418e+03|4.7418604976e+03
09/17/2014|00:50:00|6.5135606884e+05|7.9157649296e+05|2.0614044530e+03|2.1203508971e+03
09/17/2014|01:00:00|7.7228732739e+05|2.4168963509e+06|2.5331822281e+03|3.5264335526e+03
09/17/2014|01:10:00|1.0429997068e+06|4.0267667803e+06|3.3104353772e+03|5.1367207193e+03
09/17/2014|01:20:00|1.1049939777e+06|1.1454794475e+06|3.0173693333e+03|3.0521840000e+03
09/17/2014|01:30:00|7.3625591850e+05|1.1304440639e+06|2.2969596667e+03|2.4504318333e+03
09/17/2014|01:40:00|5.3115137283e+05|1.2610001655e+06|1.4125360833e+03|1.6898070000e+03
09/17/2014|01:50:00|9.4220422833e+05|1.7168589872e+06|2.6690499167e+03|3.0288630000e+03
09/17/2014|02:00:00|1.0844985783e+06|1.1183990524e+06|3.4617710000e+03|3.5158443333e+03
09/17/2014|02:10:00|5.7718602572e+05|6.9435770203e+05|1.9757639561e+03|2.0301794474e+03
09/17/2014|02:20:00|6.8819069806e+05|7.9531817746e+05|2.2317744689e+03|2.2826522504e+03
09/17/2014|02:30:00|4.6540621584e+05|6.8159700443e+05|1.6253985750e+03|1.6926579689e+03
09/17/2014|02:40:00|1.4630115464e+06|1.3795667312e+06|4.9039834825e+03|4.9822520391e+03
09/17/2014|02:50:00|5.7172558127e+05|7.4038352075e+05|1.7008994099e+03|1.7516608772e+03
09/17/2014|03:00:00|7.4786134315e+05|2.1304196650e+06|2.5404121340e+03|3.4131368644e+03
09/17/2014|03:10:00|6.2281636428e+05|8.0958794952e+06|2.2629086579e+03|6.9778559474e+03
09/17/2014|03:20:00|1.2356376522e+06|1.0586712806e+06|3.5041528764e+03|3.5002844290e+03
09/17/2014|03:30:00|5.2598098038e+05|6.5526734958e+05|1.4825210710e+03|1.5073810797e+03
