Date|Time|load15|load5|load1
09/17/2014|00:00:00|3.3508333333e-01|3.7223333333e-01|4.8671666667e-01
09/17/2014|00:10:00|4.1335000000e-01|4.7470000000e-01|4.6403333333e-01
09/17/2014|00:20:00|4.3031666667e-01|4.4805000000e-01|3.8223333333e-01
09/17/2014|00:30:00|3.9150000000e-01|3.4585000000e-01|3.3736666667e-01
09/17/2014|00:40:00|4.2360000000e-01|4.5838333333e-01|5.3170000000e-01
09/17/2014|00:50:00|4.2091666667e-01|4.1723333333e-01|4.0038333333e-01
09/17/2014|01:00:00|4.3703333333e-01|4.6371666667e-01|4.7998333333e-01
09/17/2014|01:10:00|5.2756666667e-01|6.1916666667e-01|6.2803333333e-01
09/17/2014|01:20:00|4.5123333333e-01|3.8240000000e-01|2.9355000000e-01
09/17/2014|01:30:00|4.2656666667e-01|4.2171666667e-01|4.4666666667e-01
09/17/2014|01:40:00|4.6101666667e-01|5.1110000000e-01|5.5756666667e-01
09/17/2014|01:50:00|4.4763333333e-01|4.2243333333e-01|3.8170000000e-01
09/17/2014|02:00:00|4.7113333333e-01|4.9263333333e-01|4.9730000000e-01
09/17/2014|02:10:00|4.6938333333e-01|4.6243333333e-01|4.6885000000e-01
09/17/2014|02:20:00|4.2768333333e-01|3.7543333333e-01|3.3131666667e-01
09/17/2014|02:30:00|3.8489166667e-01|3.3361666667e-01|3.3299166667e-01
09/17/2014|02:40:00|3.6445833333e-01|3.3143333333e-01|3.0904166667e-01
09/17/2014|02:50:00|3.0595000000e-01|2.4491666667e-01|2.2373333333e-01
09/17/2014|03:00:00|3.2136666667e-01|3.3613333333e-01|3.7385000000e-01
09/17/2014|03:10:00|3.1593333333e-01|3.0980000000e-01|3.0986666667e-01
09/17/2014|03:20:00|3.0893333333e-01|2.9431666667e-01|2.5320000000e-01
09/17/2014|03:30:00|3.2460000000e-01|3.4928333333e-01|3.8468333333e-01
09/17/2014|03:40:00|2.8805000000e-01|2.5888333333e-01|2.3663333333e-01
09/17/2014|03:50:00|2.8970000000e-01|2.7550000000e-01|2.8358333333e-01
09/17/2014|04:00:00|3.1738333333e-01|3.3220000000e-01|3.5545000000e-01
09/17/2014|04:10:00|2.9891666667e-01|2.7078333333e-01|2.4631666667e-01
09/17/2014|04:20:00|3.1351666667e-01|3.0705000000e-01|3.1481666667e-01
09/17/2014|04:30:00|3.2740000000e-01|3.4211666667e-01|3.9238333333e-01
09/17/2014|04:40:00|3.5963333333e-01|3.9364166667e-01|3.9075833333e-01
09/17/2014|04:50:00|3.8928333333e-01|3.9444166667e-01|3.5237500000e-01
09/17/2014|05:00:00|3.4651666667e-01|3.2790000000e-01|3.9495000000e-01
09/17/2014|05:10:00|4.0293333333e-01|4.2515000000e-01|3.6695000000e-01
09/17/2014|05:20:00|3.1616666667e-01|2.3913333333e-01|2.0818333333e-01
09/17/2014|05:30:00|3.0266666667e-01|2.5981666667e-01|2.5558333333e-01
09/17/2014|05:40:00|3.1471666667e-01|3.0913333333e-01|3.4351666667e-01
09/17/2014|05:50:00|3.0180000000e-01|2.7105000000e-01|2.2638333333e-01
09/17/2014|06:00:00|2.9755000000e-01|2.8809166667e-01|3.3367500000e-01
09/17/2014|06:10:00|3.4103333333e-01|3.7889166667e-01|3.7097500000e-01
09/17/2014|06:20:00|4.0968333333e-01|5.0896666667e-01|5.8790000000e-01
09/17/2014|06:30:00|3.7656666667e-01|3.3208333333e-01|2.4245000000e-01
09/17/2014|06:40:00|3.2704166667e-01|2.9796666667e-01|3.1937500000e-01
09/17/2014|06:50:00|3.7047500000e-01|4.0324166667e-01|4.0151666667e-01
09/17/2014|07:00:00|3.7511666667e-01|3.9696666667e-01|4.3736666667e-01
09/17/2014|07:10:00|4.2968333333e-01|4.7332500000e-01|4.7674166667e-01
09/17/2014|07:20:00|4.1501666667e-01|4.0533333333e-01|3.5473333333e-01
09/17/2014|07:30:00|3.7863333333e-01|3.4137500000e-01|3.7230833333e-01
09/17/2014|07:40:00|4.2075000000e-01|4.5682500000e-01|4.4437500000e-01
09/17/2014|07:50:00|4.1666666667e-01|4.2721666667e-01|4.2843333333e-01
09/17/2014|08:00:00|4.3652500000e-01|4.6416666667e-01|5.0482500000e-01
09/17/2014|08:10:00|4.2046666667e-01|3.8836666667e-01|3.4165000000e-01
09/17/2014|08:20:00|3.9574166667e-01|3.5615000000e-01|3.1695833333e-01
09/17/2014|08:30:00|3.7234166667e-01|3.3309166667e-01|3.2882500000e-01
