Date|Time|in|out|pktin|pktout
09/17/2014|00:00:00|8.6451558781e+05|1.1729099893e+06|1.6700511623e+03|1.6695246140e+03
09/17/2014|00:10:00|7.0111804670e+05|7.1991627228e+05|1.1443394613e+03|1.0816542098e+03
09/17/2014|00:20:00|7.8752795327e+05|1.0427600322e+06|1.3713748523e+03|1.4513239832e+03
09/17/2014|00:30:00|6.7113204727e+05|6.7990393417e+05|1.2024955365e+03|1.1487594848e+03
09/17/2014|00:40:00|5.2024567723e+05|8.6585236970e+05|1.7135715052e+03|1.7897962652e+03
09/17/2014|00:50:00|2.6243856828e+05|4.8904993595e+05|6.4847612719e+02|7.1862982018e+02
09/17/2014|01:00:00|2.2701790938e+05|3.6158683440e+06|6.5696793425e+02|2.7136905729e+03
09/17/2014|01:10:00|3.0189687935e+05|9.3817299486e+05|7.3427432013e+02|1.0660502604e+03
09/17/2014|01:20:00|2.7407419789e+05|5.4056624868e+05|7.0636976316e+02|8.0105379825e+02
09/17/2014|01:30:00|1.7641420422e+05|1.6001204971e+05|4.1425362281e+02|3.5947435965e+02
09/17/2014|01:40:00|1.4196905347e+05|7.8687435675e+04|2.9276456579e+02|2.2856752193e+02
09/17/2014|01:50:00|2.0455658221e+05|3.8471065412e+05|4.6565701263e+02|5.4529459007e+02
09/17/2014|02:00:00|1.6613078266e+05|3.5684261022e+05|3.6289801808e+02|4.5010140555e+02
09/17/2014|02:10:00|1.4871811138e+05|1.0867378824e+05|3.3611796930e+02|2.7022767105e+02
09/17/2014|02:20:00|2.3066768075e+05|4.3826574067e+05|5.7629951236e+02|6.4847779386e+02
09/17/2014|02:30:00|1.5330810325e+05|1.0686884079e+05|3.3318536045e+02|2.6540961404e+02
09/17/2014|02:40:00|1.8999090026e+05|1.6207048340e+05|4.3395471930e+02|3.6241040351e+02
09/17/2014|02:50:00|2.4029085591e+05|4.4500599791e+05|5.7498940351e+02|6.4822178947e+02
09/17/2014|03:00:00|5.0465674800e+05|4.4972108361e+06|1.4317126711e+03|3.7282771491e+03
09/17/2014|03:10:00|1.3814161507e+06|3.4259906606e+06|3.4912608333e+03|4.4242286667e+03
09/17/2014|03:20:00|1.0336331390e+06|2.0724970253e+06|3.0377992675e+03|3.4024096754e+03
09/17/2014|03:30:00|1.5115307826e+06|2.8633573756e+06|3.6697734561e+03|4.1476006053e+03
09/17/2014|03:40:00|1.1300313862e+06|1.7655583581e+06|3.1795997982e+03|3.3638290088e+03
09/17/2014|03:50:00|8.1201954898e+05|1.5223699593e+06|2.2619909976e+03|2.5268187656e+03
09/17/2014|04:00:00|2.4733089182e+05|3.9501465222e+05|6.8677136204e+02|7.4219667305e+02
09/17/2014|04:10:00|1.3130954214e+05|6.7092656912e+04|2.6846221930e+02|2.0068067544e+02
09/17/2014|04:20:00|1.9916059272e+05|4.1293716893e+05|4.7138692105e+02|5.5681123684e+02
09/17/2014|04:30:00|1.2371797770e+05|9.0676622246e+04|2.4355970175e+02|1.9089554386e+02
09/17/2014|04:40:00|1.2063261692e+05|8.5443343145e+04|2.3394552632e+02|1.8071056579e+02
09/17/2014|04:50:00|2.0759524350e+05|1.7498204457e+05|3.9993338596e+02|3.4780953947e+02
09/17/2014|05:00:00|2.4824705452e+05|4.5833181249e+06|6.5808260088e+02|3.3696200658e+03
09/17/2014|05:10:00|1.8824940057e+05|7.4557040251e+05|4.2287692982e+02|7.5384906140e+02
09/17/2014|05:20:00|2.3156715973e+05|2.1022440274e+05|5.3065353788e+02|4.7295454904e+02
09/17/2014|05:30:00|2.2043447074e+05|1.9483848581e+05|5.2018850159e+02|4.4886373604e+02
09/17/2014|05:40:00|7.7360899432e+05|1.0865334671e+06|1.7588472456e+03|1.8634248772e+03
09/17/2014|05:50:00|1.5597969622e+06|3.2359680189e+06|4.6503618070e+03|5.2578140833e+03
09/17/2014|06:00:00|1.6492685055e+06|3.7366203691e+06|5.1082231974e+03|5.9324418158e+03
09/17/2014|06:10:00|1.6965463348e+06|3.3159194312e+06|5.7293725439e+03|6.2476558553e+03
09/17/2014|06:20:00|1.6415207714e+06|3.4383551130e+06|5.7193516798e+03|6.3702869912e+03
09/17/2014|06:30:00|1.7924173372e+06|3.5024496959e+06|6.1069783581e+03|6.6121196826e+03
09/17/2014|06:40:00|2.5152531073e+06|4.2880530769e+06|6.5508495630e+03|7.2850085367e+03
09/17/2014|06:50:00|1.9518808887e+06|4.1409796493e+06|5.7989081053e+03|6.5952357982e+03
09/17/2014|07:00:00|1.7944781118e+06|7.2796039229e+06|5.4413315351e+03|8.3474655965e+03
09/17/2014|07:10:00|1.7420978995e+06|4.7557719661e+06|5.1236995702e+03|6.5400435526e+03
09/17/2014|07:20:00|2.3755362167e+06|4.0203291895e+06|6.4783523246e+03|7.1246555965e+03
09/17/2014|07:30:00|1.8557442425e+06|2.2452010169e+06|4.6282241140e+03|4.6139613289e+03
09/17/2014|07:40:00|1.5403145283e+06|3.2748235394e+06|5.0439592097e+03|5.9165079757e+03
09/17/2014|07:50:00|1.0520119705e+06|1.9340886259e+06|3.6458533012e+03|3.9956907432e+03
09/17/2014|08:00:00|5.1086429991e+05|1.6652502987e+06|2.0173821338e+03|2.7121731408e+03
09/17/2014|08:10:00|2.8202444577e+05|3.1715042481e+05|9.3720437759e+02|8.9714677392e+02
09/17/2014|08:20:00|6.3443854690e+05|1.0458391137e+06|2.0405192496e+03|2.1784692831e+03
09/17/2014|08:30:00|4.2493964546e+05|5.2296376554e+05|1.3021773947e+03|1.2357955000e+03
09/17/2014|08:40:00|1.0633133933e+06|2.2117765186e+06|3.2911253333e+03|3.8229977368e+03
09/17/2014|08:50:00|1.1634777737e+06|5.0806551796e+06|4.7114479167e+03|6.2462146798e+03
09/17/2014|09:00:00|4.8864761997e+05|7.9526920814e+06|1.5578523114e+03|6.1497590658e+03
09/17/2014|09:10:00|1.2892037055e+06|7.5127326722e+06|3.5320634714e+03|7.3070501792e+03
09/17/2014|09:20:00|1.6419630631e+06|2.6413463548e+06|4.4450169764e+03|4.8352845051e+03
09/17/2014|09:30:00|3.1040637543e+06|4.7098035478e+06|6.7473736574e+03|7.5340774167e+03
09/17/2014|09:40:00|4.1097432506e+06|6.8838110881e+06|8.2826435614e+03|9.7520367061e+03
09/17/2014|09:50:00|4.1255716971e+06|7.2679440087e+06|8.5382432719e+03|1.0129202377e+04
09/17/2014|10:00:00|3.3619101967e+06|7.2605708828e+06|7.9711361053e+03|9.8365843202e+03
09/17/2014|10:10:00|3.4404357054e+06|6.5168027099e+06|8.0977520175e+03|9.4567269956e+03
09/17/2014|10:20:00|2.8960598963e+06|5.3215066964e+06|7.0875146009e+03|8.1047960570e+03
09/17/2014|10:30:00|2.3370151251e+06|4.2398693227e+06|5.9432232675e+03|6.7356057588e+03
09/17/2014|10:40:00|1.2490040046e+06|2.4347284617e+06|4.8810768509e+03|5.0467335351e+03
09/17/2014|10:50:00|5.0761200387e+05|1.0338997269e+06|3.1952062368e+03|3.1438408947e+03
09/17/2014|11:00:00|3.0275058314e+05|1.1290777668e+07|1.3887683840e+03|8.2705743830e+03
09/17/2014|11:10:00|5.2079229207e+05|2.6025318297e+06|1.8893020019e+03|3.1045940292e+03
09/17/2014|11:20:00|1.1388267964e+06|1.5203399131e+06|3.1177228684e+03|3.2109987018e+03
09/17/2014|11:30:00|2.8317637101e+05|3.3187087954e+05|1.0503249167e+03|1.0175381579e+03
09/17/2014|11:40:00|2.7993946420e+05|3.9313997456e+05|1.1723318991e+03|1.1167155439e+03
09/17/2014|11:50:00|2.5760276047e+05|2.2958583882e+05|9.6865313158e+02|9.2250404386e+02
09/17/2014|12:00:00|4.1298517002e+05|5.4664629773e+05|1.1457788596e+03|1.2014382105e+03
09/17/2014|12:10:00|2.6533775539e+05|2.4902461990e+05|1.0087928066e+03|9.6369046775e+02
09/17/2014|12:20:00|3.7934255633e+05|4.5394370107e+05|1.3659513030e+03|1.3494453173e+03
09/17/2014|12:30:00|5.0307680789e+05|7.3497198961e+05|1.6487207851e+03|1.6901373289e+03
09/17/2014|12:40:00|5.7066591915e+05|1.0089566924e+06|1.6691494737e+03|1.7046662632e+03
