Date|Time|in|out|pktin|pktout
09/17/2014|08:30:00|8.2136333333e+02|7.9753625000e+02|7.6586666667e+00|7.6440416667e+00
09/17/2014|08:40:00|8.2477257576e+02|8.3184263636e+02|7.6598333333e+00|8.0771969697e+00
09/17/2014|08:50:00|7.9863356061e+02|8.1083287879e+02|7.3591136364e+00|7.8332575758e+00
09/17/2014|09:00:00|8.1186574242e+02|8.1547475758e+02|7.5251742424e+00|7.8821666667e+00
09/17/2014|09:10:00|8.0932203030e+02|8.1384387879e+02|7.4986212121e+00|7.8680303030e+00
09/17/2014|09:20:00|8.2047850758e+02|8.2329876515e+02|7.6176325758e+00|7.9630568182e+00
09/17/2014|09:30:00|8.2224816667e+02|8.0323075000e+02|7.6567500000e+00|7.7084583333e+00
09/17/2014|09:40:00|8.0903784524e+02|8.1763755556e+02|7.4773273810e+00|7.8999206349e+00
09/17/2014|09:50:00|8.1748276441e+02|8.1001241813e+02|7.5996002506e+00|7.7960749791e+00
09/17/2014|10:00:00|8.2646447368e+02|8.1411043860e+02|7.7023771930e+00|7.8389912281e+00
09/17/2014|10:10:00|8.1228883333e+02|8.1744542105e+02|7.5163201754e+00|7.9145964912e+00
09/17/2014|10:20:00|7.8925256061e+02|8.1118113636e+02|7.2525075758e+00|7.8529621212e+00
09/17/2014|10:30:00|8.1154090431e+02|8.2879681100e+02|7.4989529506e+00|8.0568975279e+00
09/17/2014|10:40:00|8.3165826316e+02|8.1726840351e+02|7.7617982456e+00|7.8579736842e+00
09/17/2014|10:50:00|8.3194952632e+02|8.1589443860e+02|7.7774298246e+00|7.8544649123e+00
09/17/2014|11:00:00|8.0373699561e+02|8.0019246053e+02|7.4332697368e+00|7.6892434211e+00
09/17/2014|11:10:00|8.1536183333e+02|8.3334666667e+02|7.5387500000e+00|8.0971666667e+00
09/17/2014|11:20:00|8.2479750000e+02|8.1075041667e+02|7.6889166667e+00|7.7824583333e+00
09/17/2014|11:30:00|7.9471116667e+02|8.0237983333e+02|7.3310833333e+00|7.7372500000e+00
09/17/2014|11:40:00|8.1415225000e+02|8.2673650000e+02|7.5371250000e+00|8.0232500000e+00
09/17/2014|11:50:00|8.1732572222e+02|8.3243896032e+02|7.5621865079e+00|8.0832738095e+00
