Date|Time|load15|load5|load1
09/16/2014|23:50:00|3.8206666667e-01|4.7257500000e-01|5.5665833333e-01
09/17/2014|00:00:00|3.8360000000e-01|3.5387500000e-01|2.2303333333e-01
09/17/2014|00:10:00|3.0350000000e-01|2.4060833333e-01|2.4738333333e-01
09/17/2014|00:20:00|3.1366666667e-01|2.9532500000e-01|2.9913333333e-01
09/17/2014|00:30:00|3.0638333333e-01|2.7712500000e-01|2.6963333333e-01
09/17/2014|00:40:00|2.7908333333e-01|2.3088333333e-01|2.0090000000e-01
09/17/2014|00:50:00|2.4748333333e-01|2.3463333333e-01|2.7312500000e-01
09/17/2014|01:00:00|2.5558333333e-01|2.6551666667e-01|2.4385833333e-01
09/17/2014|01:10:00|2.4576666667e-01|2.5793333333e-01|2.6175000000e-01
09/17/2014|01:20:00|2.2956666667e-01|2.2415000000e-01|2.0206666667e-01
09/17/2014|01:30:00|2.2610833333e-01|2.1335833333e-01|2.3651666667e-01
09/17/2014|01:40:00|2.3220833333e-01|2.4077500000e-01|2.2941666667e-01
09/17/2014|01:50:00|2.6109166667e-01|3.1381666667e-01|3.9695833333e-01
09/17/2014|02:00:00|3.0657500000e-01|3.2545000000e-01|2.7330000000e-01
09/17/2014|02:10:00|2.9316666667e-01|2.7288333333e-01|2.7329166667e-01
09/17/2014|02:20:00|3.0360833333e-01|2.9612500000e-01|3.0303333333e-01
09/17/2014|02:30:00|3.0407500000e-01|2.7129166667e-01|2.4661666667e-01
09/17/2014|02:40:00|3.0348333333e-01|2.7765000000e-01|2.7941666667e-01
09/17/2014|02:50:00|2.7231666667e-01|2.4298333333e-01|2.6279166667e-01
09/17/2014|03:00:00|2.8920000000e-01|2.8468333333e-01|2.7284166667e-01
09/17/2014|03:10:00|2.7656666667e-01|2.6986666667e-01|2.9620000000e-01
09/17/2014|03:20:00|2.6308333333e-01|2.3611666667e-01|2.0113333333e-01
09/17/2014|03:30:00|2.5305000000e-01|2.5911666667e-01|2.6755000000e-01
09/17/2014|03:40:00|2.4188333333e-01|2.5036666667e-01|2.3787500000e-01
09/17/2014|03:50:00|3.1635000000e-01|4.1683333333e-01|4.8250833333e-01
09/17/2014|04:00:00|3.0725000000e-01|2.9563333333e-01|2.3705833333e-01
09/17/2014|04:10:00|3.0048333333e-01|2.6946666667e-01|2.7320833333e-01
09/17/2014|04:20:00|3.0101666667e-01|2.7330000000e-01|2.6409166667e-01
09/17/2014|04:30:00|2.9281666667e-01|2.6220000000e-01|2.6665833333e-01
09/17/2014|04:40:00|3.0936666667e-01|3.1328333333e-01|3.1543333333e-01
09/17/2014|04:50:00|3.1341666667e-01|3.1275000000e-01|3.4115000000e-01
09/17/2014|05:00:00|3.3003333333e-01|3.5183333333e-01|3.5698333333e-01
09/17/2014|05:10:00|3.2787500000e-01|3.3934166667e-01|3.2540833333e-01
09/17/2014|05:20:00|3.2270833333e-01|3.3102500000e-01|3.3204166667e-01
09/17/2014|05:30:00|3.1935833333e-01|3.2028333333e-01|3.1558333333e-01
09/17/2014|05:40:00|3.3619166667e-01|3.6811666667e-01|4.0991666667e-01
09/17/2014|05:50:00|3.8303333333e-01|4.3931666667e-01|4.5635000000e-01
09/17/2014|06:00:00|4.0566666667e-01|4.1575833333e-01|3.9173333333e-01
09/17/2014|06:10:00|3.3380000000e-01|2.5485833333e-01|2.0445000000e-01
09/17/2014|06:20:00|3.0460833333e-01|2.5873333333e-01|2.4745833333e-01
09/17/2014|06:30:00|2.5760833333e-01|2.0413333333e-01|1.8350833333e-01
09/17/2014|06:40:00|2.2350000000e-01|1.8496666667e-01|1.8570000000e-01
09/17/2014|06:50:00|2.3632500000e-01|2.3411666667e-01|2.4295000000e-01
