Date|Time|load15|load5|load1
09/16/2014|23:50:00|3.2080000000e-01|3.2004166667e-01|3.5060000000e-01
09/17/2014|00:00:00|3.0313333333e-01|2.7671666667e-01|2.5385833333e-01
09/17/2014|00:10:00|3.0916666667e-01|2.9387500000e-01|2.9165833333e-01
09/17/2014|00:20:00|3.1364166667e-01|2.9586666667e-01|2.9942500000e-01
09/17/2014|00:30:00|3.2009166667e-01|3.2605000000e-01|3.2077500000e-01
09/17/2014|00:40:00|3.1355833333e-01|2.9389166667e-01|2.7479166667e-01
09/17/2014|00:50:00|3.2957500000e-01|3.4557500000e-01|3.8277500000e-01
09/17/2014|01:00:00|3.0383333333e-01|2.7111666667e-01|2.2570833333e-01
09/17/2014|01:10:00|3.0423333333e-01|2.7954166667e-01|2.9672500000e-01
09/17/2014|01:20:00|3.2696666667e-01|3.4252500000e-01|3.5261666667e-01
09/17/2014|01:30:00|3.0670000000e-01|2.9165833333e-01|2.8543333333e-01
09/17/2014|01:40:00|3.1615833333e-01|3.1580000000e-01|3.1851666667e-01
09/17/2014|01:50:00|3.0374166667e-01|2.8589166667e-01|2.7628333333e-01
09/17/2014|02:00:00|3.1243333333e-01|3.0725000000e-01|2.7366666667e-01
09/17/2014|02:10:00|2.8260000000e-01|2.5885000000e-01|2.8610000000e-01
09/17/2014|02:20:00|2.5620000000e-01|2.1028333333e-01|1.5990000000e-01
09/17/2014|02:30:00|2.3810000000e-01|2.3596666667e-01|2.6425000000e-01
09/17/2014|02:40:00|2.5068333333e-01|2.8703333333e-01|3.1498333333e-01
09/17/2014|02:50:00|3.1401666667e-01|3.6255000000e-01|3.8200000000e-01
09/17/2014|03:00:00|3.5161666667e-01|3.7823333333e-01|3.3350000000e-01
09/17/2014|03:10:00|3.5431666667e-01|3.8958333333e-01|4.4655833333e-01
09/17/2014|03:20:00|3.9171666667e-01|4.0763333333e-01|3.6120833333e-01
09/17/2014|03:30:00|3.6478333333e-01|3.2461666667e-01|3.0193333333e-01
09/17/2014|03:40:00|3.1374166667e-01|2.7100833333e-01|2.4192500000e-01
09/17/2014|03:50:00|3.7201666667e-01|4.2641666667e-01|4.9725000000e-01
09/17/2014|04:00:00|3.7079166667e-01|3.4928333333e-01|3.1337500000e-01
09/17/2014|04:10:00|3.3202500000e-01|3.0661666667e-01|2.9983333333e-01
09/17/2014|04:20:00|3.1530000000e-01|3.0137500000e-01|3.0465833333e-01
09/17/2014|04:30:00|2.8272500000e-01|2.3145833333e-01|1.6836666667e-01
09/17/2014|04:40:00|2.8931666667e-01|3.1535833333e-01|3.8935833333e-01
09/17/2014|04:50:00|3.4495000000e-01|3.9573333333e-01|3.8203333333e-01
09/17/2014|05:00:00|3.1423333333e-01|2.9441666667e-01|2.5666666667e-01
09/17/2014|05:10:00|2.8455000000e-01|2.4646666667e-01|2.5163333333e-01
09/17/2014|05:20:00|3.1261666667e-01|3.3350000000e-01|3.7301666667e-01
09/17/2014|05:30:00|3.1101666667e-01|3.0576666667e-01|2.8896666667e-01
09/17/2014|05:40:00|3.1301666667e-01|3.0346666667e-01|2.8055000000e-01
09/17/2014|05:50:00|2.9170000000e-01|2.5483333333e-01|2.4653333333e-01
09/17/2014|06:00:00|3.2856666667e-01|3.6370000000e-01|4.0326666667e-01
09/17/2014|06:10:00|3.3870000000e-01|3.5713333333e-01|3.4366666667e-01
09/17/2014|06:20:00|3.4255000000e-01|3.6678333333e-01|3.5913333333e-01
09/17/2014|06:30:00|3.0391666667e-01|2.7080000000e-01|2.5211666667e-01
09/17/2014|06:40:00|2.8155000000e-01|2.4251666667e-01|2.3598333333e-01
09/17/2014|06:50:00|2.9835000000e-01|3.0454166667e-01|3.3746666667e-01
09/17/2014|07:00:00|3.7478333333e-01|4.3487500000e-01|4.6581666667e-01
09/17/2014|07:10:00|4.1222500000e-01|4.4770833333e-01|4.2680000000e-01
09/17/2014|07:20:00|3.9468333333e-01|3.7049166667e-01|3.6285833333e-01
09/17/2014|07:30:00|4.0634166667e-01|4.0031666667e-01|4.0870833333e-01
09/17/2014|07:40:00|3.9547500000e-01|3.6970833333e-01|3.7190000000e-01
09/17/2014|07:50:00|4.0074166667e-01|3.8695833333e-01|3.6896666667e-01
09/17/2014|08:00:00|3.9178333333e-01|3.6702500000e-01|3.8441666667e-01
09/17/2014|08:10:00|4.0054166667e-01|3.8134166667e-01|3.5649166667e-01
09/17/2014|08:20:00|3.3925833333e-01|2.7806666667e-01|2.6220833333e-01
09/17/2014|08:30:00|3.3888333333e-01|3.4028333333e-01|3.1975000000e-01
09/17/2014|08:40:00|2.9421666667e-01|2.4938333333e-01|2.4178333333e-01
09/17/2014|08:50:00|2.9905000000e-01|2.8181666667e-01|3.1170000000e-01
09/17/2014|09:00:00|3.2621666667e-01|3.5158333333e-01|3.3688333333e-01
09/17/2014|09:10:00|3.1718333333e-01|3.1696666667e-01|3.0861666667e-01
09/17/2014|09:20:00|3.0704166667e-01|3.0195000000e-01|3.2983333333e-01
09/17/2014|09:30:00|3.9160000000e-01|4.7064166667e-01|5.1402500000e-01
09/17/2014|09:40:00|3.7482500000e-01|3.3787500000e-01|2.0831666667e-01
09/17/2014|09:50:00|3.7135000000e-01|3.9853333333e-01|5.1359166667e-01
09/17/2014|10:00:00|4.8538333333e-01|5.8246666667e-01|6.2480000000e-01
09/17/2014|10:10:00|5.8320000000e-01|6.6216666667e-01|6.1195833333e-01
