Date|Time|cpuusr|cpunic|cpusys|cpuidl|cpuiow|prochirq|procsirq
09/16/2014|23:50:00|1.7502756943e-01|0.0000000000e+00|1.7864565550e-01|9.9589790353e+01|6.7359476750e-03|4.3499064770e-05|1.1780988146e-03
09/17/2014|00:00:00|1.9074198931e-01|0.0000000000e+00|1.9126057644e-01|9.9547327732e+01|1.3578203962e-02|0.0000000000e+00|2.5695455692e-03
09/17/2014|00:10:00|1.7388374226e-01|0.0000000000e+00|1.6820161934e-01|9.9593828104e+01|1.4771501264e-02|0.0000000000e+00|1.9381553169e-03
09/17/2014|00:20:00|1.7548896284e-01|0.0000000000e+00|1.7653406323e-01|9.9584004067e+01|1.2696013290e-02|4.2022809981e-05|1.3101936414e-03
09/17/2014|00:30:00|1.8354451934e-01|0.0000000000e+00|1.9836699655e-01|9.9544809263e+01|1.8263173874e-02|0.0000000000e+00|1.5907878099e-03
09/17/2014|00:40:00|1.7858045966e-01|0.0000000000e+00|1.9426928799e-01|9.9560079814e+01|1.4095611599e-02|0.0000000000e+00|1.9363541722e-03
09/17/2014|00:50:00|1.8196627641e-01|0.0000000000e+00|1.8364186379e-01|9.9577999235e+01|5.5341407742e-03|4.1353414551e-05|1.4302668843e-03
09/17/2014|01:00:00|1.7810791233e-01|0.0000000000e+00|1.8220233772e-01|9.9574722232e+01|3.9396963258e-03|0.0000000000e+00|1.8439779484e-03
09/17/2014|01:10:00|1.7738371714e-01|0.0000000000e+00|1.8897490315e-01|9.9576512669e+01|7.7863974765e-03|0.0000000000e+00|2.1603992936e-03
09/17/2014|01:20:00|1.7829065336e-01|0.0000000000e+00|1.8629645038e-01|9.9567147044e+01|6.9284752425e-03|4.1372918942e-05|1.7085584866e-03
09/17/2014|01:30:00|1.7140567605e-01|0.0000000000e+00|1.7556030348e-01|9.9594208954e+01|6.2550551475e-03|4.6415852279e-05|1.6063518497e-03
09/17/2014|01:40:00|1.7972055155e-01|0.0000000000e+00|1.9181552486e-01|9.9569185447e+01|6.2224176644e-03|0.0000000000e+00|2.1893278375e-03
09/17/2014|01:50:00|1.7356072697e-01|0.0000000000e+00|1.7672793657e-01|9.9595533171e+01|3.7389110246e-03|4.1128906218e-05|1.2653137086e-03
09/17/2014|02:00:00|1.8310338104e-01|0.0000000000e+00|1.8183550528e-01|9.9563791916e+01|8.5039015193e-03|0.0000000000e+00|2.2196031723e-03
09/17/2014|02:10:00|1.8544027504e-01|0.0000000000e+00|1.8031369506e-01|9.9569957863e+01|1.2207062186e-02|4.0940987660e-05|1.9006089481e-03
09/17/2014|02:20:00|1.7787798938e-01|0.0000000000e+00|1.8087347999e-01|9.9582726274e+01|4.0095426155e-03|0.0000000000e+00|1.5512164479e-03
09/17/2014|02:30:00|1.8656840793e-01|0.0000000000e+00|2.0131541094e-01|9.9544465105e+01|1.4242763521e-02|0.0000000000e+00|1.8876397033e-03
09/17/2014|02:40:00|1.7727092780e-01|0.0000000000e+00|1.9317121612e-01|9.9561503487e+01|1.1515349983e-02|4.1923447784e-05|2.5016636976e-03
09/17/2014|02:50:00|1.8279806193e-01|0.0000000000e+00|1.8636173519e-01|9.9575847459e+01|4.1414961030e-03|0.0000000000e+00|1.7244197723e-03
09/17/2014|03:00:00|1.8429940307e-01|0.0000000000e+00|1.9151284903e-01|9.9556573865e+01|1.0105532817e-02|4.1061016671e-05|1.5977267709e-03
09/17/2014|03:10:00|1.7537515229e-01|0.0000000000e+00|1.8326396868e-01|9.9579878834e+01|6.1597812792e-03|0.0000000000e+00|1.5417405752e-03
09/17/2014|03:20:00|1.8316072897e-01|0.0000000000e+00|1.8628984794e-01|9.9569917770e+01|4.8862973785e-03|0.0000000000e+00|1.5562502395e-03
09/17/2014|03:30:00|1.7971081864e-01|0.0000000000e+00|1.8212370276e-01|9.9558941617e+01|2.4916614730e-02|0.0000000000e+00|1.5941058386e-03
09/17/2014|03:40:00|1.7990736575e-01|0.0000000000e+00|1.8756058904e-01|9.9568821324e+01|5.1437461208e-03|0.0000000000e+00|1.8442808260e-03
09/17/2014|03:50:00|1.8429546505e-01|0.0000000000e+00|1.9106996392e-01|9.9508992551e+01|4.9524503535e-02|4.7118490152e-05|2.5995988305e-03
09/17/2014|04:00:00|1.7344885816e-01|0.0000000000e+00|1.7142343012e-01|9.9578269674e+01|2.0346172325e-02|0.0000000000e+00|1.7136223962e-03
09/17/2014|04:10:00|1.8199981965e-01|0.0000000000e+00|1.7439809384e-01|9.9586666528e+01|4.3615590896e-03|0.0000000000e+00|1.9755794385e-03
09/17/2014|04:20:00|1.7614973029e-01|0.0000000000e+00|1.8005690795e-01|9.9583452871e+01|3.5155968751e-03|4.6578590786e-05|1.7760716027e-03
09/17/2014|04:30:00|1.8033382372e-01|0.0000000000e+00|1.9787442427e-01|9.9554728529e+01|1.0653742225e-02|0.0000000000e+00|2.0184306514e-03
09/17/2014|04:40:00|1.7794324427e-01|0.0000000000e+00|1.9295061417e-01|9.9562749526e+01|8.0654613573e-03|0.0000000000e+00|1.8645040897e-03
09/17/2014|04:50:00|1.7411739705e-01|0.0000000000e+00|1.7499765686e-01|9.9591585735e+01|4.6198214116e-03|4.1944549306e-05|1.5984611292e-03
09/17/2014|05:00:00|1.8676281535e-01|0.0000000000e+00|1.9225771832e-01|9.9552730179e+01|8.7390990878e-03|0.0000000000e+00|1.9191178835e-03
