Date|Time|racc|rbyt|wacc|wbyt
09/16/2014|23:50:00|3.8117881360e+02|3.6488243964e+06|2.7057721491e+01|3.5970676996e+05
09/17/2014|00:00:00|4.2804625000e+02|4.5338661973e+06|3.5744791667e+01|6.0158378667e+05
09/17/2014|00:10:00|3.7463890132e+02|5.3049022495e+06|2.1127399123e+01|1.8337136954e+05
09/17/2014|00:20:00|3.7097376535e+02|3.3077457291e+06|2.1578184211e+01|1.8641120112e+05
09/17/2014|00:30:00|4.0854191667e+02|3.7300527360e+06|2.3550083333e+01|2.6688994133e+05
09/17/2014|00:40:00|3.7558433333e+02|5.3216382720e+06|2.0879583333e+01|1.7847897600e+05
09/17/2014|00:50:00|3.7092533333e+02|3.3074879147e+06|2.0773333333e+01|1.7646771200e+05
09/17/2014|01:00:00|4.1659225000e+02|4.0373684480e+06|2.6434708333e+01|3.7279202133e+05
09/17/2014|01:10:00|3.7484591667e+02|5.3109637547e+06|2.0961125000e+01|1.8371938133e+05
09/17/2014|01:20:00|3.8680279167e+02|3.7494299307e+06|4.8301958333e+01|7.5938350933e+05
09/17/2014|01:30:00|4.0494295833e+02|3.6589662293e+06|2.5689208333e+01|2.7459270400e+05
09/17/2014|01:40:00|3.9193275000e+02|5.4045004373e+06|2.2637541667e+01|2.5952002133e+05
09/17/2014|01:50:00|3.8033954167e+02|3.6141789653e+06|2.5434791667e+01|3.1298353067e+05
09/17/2014|02:00:00|4.5483956061e+02|4.9728124567e+06|5.2484083333e+01|1.1364133295e+06
09/17/2014|02:10:00|3.7444203030e+02|5.3034623147e+06|2.4031992424e+01|2.4384955733e+05
09/17/2014|02:20:00|3.7098674242e+02|3.3082691646e+06|2.1237507576e+01|1.8366076121e+05
09/17/2014|02:30:00|4.0505928509e+02|3.6560001527e+06|2.2120942982e+01|2.2457452688e+05
09/17/2014|02:40:00|3.7585220175e+02|5.3275559253e+06|2.0485280702e+01|1.7837245081e+05
09/17/2014|02:50:00|3.7086461404e+02|3.3084167905e+06|2.4013201754e+01|3.0469135719e+05
09/17/2014|03:00:00|4.1597095614e+02|3.9850286349e+06|2.5817421053e+01|3.4513941558e+05
09/17/2014|03:10:00|3.7477656798e+02|5.3106830192e+06|2.3174195175e+01|2.5456441488e+05
09/17/2014|03:20:00|3.8158675000e+02|3.6366050987e+06|2.5906083333e+01|3.5097689600e+05
09/17/2014|03:30:00|4.0485358333e+02|3.6571582720e+06|2.1678333333e+01|2.0770824533e+05
09/17/2014|03:40:00|3.7559466667e+02|5.3244541013e+06|2.0359250000e+01|1.7722577067e+05
09/17/2014|03:50:00|4.6624654167e+02|5.0449565867e+06|3.2309904167e+02|5.2603015253e+06
09/17/2014|04:00:00|4.2475587500e+02|4.4086238293e+06|2.9564541667e+01|4.6463645867e+05
09/17/2014|04:10:00|3.7470641667e+02|5.3085542827e+06|2.2132416667e+01|1.9379417600e+05
09/17/2014|04:20:00|3.7148925000e+02|3.3153435307e+06|2.3792166667e+01|1.9700509867e+05
09/17/2014|04:30:00|4.0582863294e+02|3.6696549018e+06|2.5517521825e+01|3.4748682971e+05
09/17/2014|04:40:00|3.7612985317e+02|5.3323569737e+06|2.5266289683e+01|3.0925656381e+05
09/17/2014|04:50:00|3.7094317836e+02|3.3082453842e+06|2.4157537176e+01|2.1947863932e+05
09/17/2014|05:00:00|4.1605154386e+02|3.9896923935e+06|2.9392859649e+01|4.2391467116e+05
09/17/2014|05:10:00|3.7791117544e+02|5.3956042240e+06|4.2867921053e+01|7.8196908912e+05
09/17/2014|05:20:00|3.8184133333e+02|3.6396704427e+06|2.7600114035e+01|3.6345149979e+05
09/17/2014|05:30:00|4.0468917544e+02|3.6543227823e+06|3.1551850877e+01|2.9456906779e+05
09/17/2014|05:40:00|3.7608045614e+02|5.3316829462e+06|2.6012377193e+01|2.6674114021e+05
09/17/2014|05:50:00|3.8098439474e+02|3.6168095169e+06|3.3400763158e+01|4.7800427789e+05
09/17/2014|06:00:00|4.2814598246e+02|4.4470067245e+06|4.5364973684e+01|8.0803275004e+05
09/17/2014|06:10:00|3.7542180702e+02|5.3199439809e+06|2.8585631579e+01|2.4023188211e+05
09/17/2014|06:20:00|3.7161006140e+02|3.3182415854e+06|3.0579166667e+01|2.7859406596e+05
09/17/2014|06:30:00|4.0597634211e+02|3.6700062855e+06|3.3639289474e+01|2.8449528814e+05
09/17/2014|06:40:00|3.7623192982e+02|5.3332128561e+06|3.0768157895e+01|2.9593589221e+05
09/17/2014|06:50:00|3.7164034211e+02|3.3152156474e+06|3.1965337719e+01|2.7168000674e+05
09/17/2014|07:00:00|6.8111391667e+02|1.5551516587e+07|4.0251958333e+01|5.1030301867e+05
09/17/2014|07:10:00|4.0551616667e+02|6.6344500053e+06|3.2003375000e+01|3.0293307733e+05
09/17/2014|07:20:00|3.8312141667e+02|3.6569915733e+06|4.0894583333e+01|5.9489945600e+05
09/17/2014|07:30:00|4.0552366667e+02|3.6636164480e+06|3.5083541667e+01|3.9715680000e+05
09/17/2014|07:40:00|3.7645895833e+02|5.3377186773e+06|3.8943500000e+01|3.9171266133e+05
09/17/2014|07:50:00|3.9634071711e+02|4.2311683234e+06|5.0673598684e+01|8.6603677642e+05
09/17/2014|08:00:00|4.2605249123e+02|4.4409491166e+06|4.3634151316e+01|5.6419797558e+05
09/17/2014|08:10:00|3.7523079167e+02|5.3168196053e+06|3.7302958333e+01|3.4290521600e+05
09/17/2014|08:20:00|3.7115020833e+02|3.3103738880e+06|3.4821916667e+01|3.4038395733e+05
09/17/2014|08:30:00|4.0632779167e+02|3.6748498133e+06|4.1285625000e+01|4.0839257600e+05
09/17/2014|08:40:00|4.2561510227e+02|7.4986666919e+06|4.1166511364e+01|5.8632904921e+05
09/17/2014|08:50:00|3.7769040152e+02|3.5947307908e+06|4.0090295455e+01|4.7815949188e+05
09/17/2014|09:00:00|4.1573794697e+02|3.9855978938e+06|4.9826568182e+01|9.7893033115e+05
09/17/2014|09:10:00|3.7511781061e+02|5.3154155171e+06|4.1175136364e+01|4.6610261333e+05
09/17/2014|09:20:00|3.8195873864e+02|3.6410099278e+06|3.9628863636e+01|4.6271514376e+05
09/17/2014|09:30:00|4.0646004167e+02|3.6787531307e+06|3.3490958333e+01|3.4915447467e+05
09/17/2014|09:40:00|3.7687499603e+02|5.3404014964e+06|3.9418875000e+01|3.7018474463e+05
09/17/2014|09:50:00|9.7804837239e+02|2.8746962421e+07|6.6601330702e+02|2.6382891084e+07
09/17/2014|10:00:00|1.7172271491e+03|5.9086836687e+07|6.1781577193e+02|2.3753448717e+07
09/17/2014|10:10:00|1.2905652325e+03|4.4179477369e+07|3.5692825439e+02|1.3363685502e+07
09/17/2014|10:20:00|3.7207582576e+02|3.3168313251e+06|2.9450030303e+01|3.2765834085e+05
09/17/2014|10:30:00|6.4879402951e+02|1.4255303856e+07|3.1594487241e+01|3.7981826491e+05
09/17/2014|10:40:00|6.2823243860e+02|1.6299225223e+07|2.9940903509e+01|2.7445347705e+05
09/17/2014|10:50:00|6.1494010526e+02|1.3928705267e+07|3.0997491228e+01|2.6826918175e+05
09/17/2014|11:00:00|8.4455405921e+02|2.1005970596e+07|1.2288787939e+02|3.7017435621e+06
09/17/2014|11:10:00|3.9272658333e+02|6.0281743787e+06|1.2230883333e+02|4.1782804053e+06
09/17/2014|11:20:00|6.4306012500e+02|1.4841766016e+07|5.0163958333e+01|8.4111172267e+05
09/17/2014|11:30:00|4.0553566667e+02|3.6598497280e+06|3.0047583333e+01|3.0374156800e+05
09/17/2014|11:40:00|3.7754383333e+02|5.3443410347e+06|4.0779458333e+01|3.8626722133e+05
09/17/2014|11:50:00|3.8232780556e+02|3.6473833671e+06|4.0878454365e+01|5.9407645054e+05
09/17/2014|12:00:00|4.2819994444e+02|4.5124929539e+06|4.8070806999e+01|7.6644561104e+05
09/17/2014|12:10:00|3.7631946491e+02|5.3293024018e+06|3.3677701356e+01|3.4209257421e+05
09/17/2014|12:20:00|7.5960624561e+02|1.9832720582e+07|3.2703684211e+01|2.6968337965e+05
09/17/2014|12:30:00|9.4341332456e+02|2.6713292953e+07|3.8985701754e+01|5.4337736309e+05
09/17/2014|12:40:00|3.8720777193e+02|5.4270610953e+06|3.8682885965e+01|3.5206680253e+05
09/17/2014|12:50:00|3.7170981798e+02|3.3130278849e+06|3.3019307018e+01|2.5881310428e+05
09/17/2014|13:00:00|4.7200933333e+02|6.3210252373e+06|5.8703541667e+01|1.2198085760e+06
09/17/2014|13:10:00|3.7753287500e+02|5.3379927467e+06|3.7762875000e+01|3.7839078400e+05
09/17/2014|13:20:00|3.8590729167e+02|3.6733892267e+06|3.5247083333e+01|4.3163874133e+05
09/17/2014|13:30:00|4.0562420833e+02|3.6620738133e+06|3.3827666667e+01|3.5754517333e+05
09/17/2014|13:40:00|3.8567550000e+02|5.3982044587e+06|3.4061791667e+01|4.6376580267e+05
09/17/2014|13:50:00|3.8664066667e+02|3.6915068160e+06|3.9500125000e+01|4.9185992533e+05
09/17/2014|14:00:00|4.6548161404e+02|4.8758955902e+06|5.3449013158e+01|9.6380170105e+05
09/17/2014|14:10:00|3.8373434430e+02|5.3873668312e+06|4.6177986842e+01|4.3940256561e+05
09/17/2014|14:20:00|3.7584416447e+02|3.3474911843e+06|4.0121741228e+01|3.3587480477e+05
09/17/2014|14:30:00|4.5731766667e+02|4.0849937606e+06|2.9680912281e+01|3.2473979060e+05
09/17/2014|14:40:00|4.1648154386e+02|6.4524679725e+06|2.6837596491e+01|2.5995811930e+05
09/17/2014|14:50:00|3.7146341667e+02|3.3101866667e+06|2.9250458333e+01|3.3243328000e+05
09/17/2014|15:00:00|4.1963302193e+02|4.0178873667e+06|4.7064462719e+01|1.0762024713e+06
09/17/2014|15:10:00|1.1452937281e+03|3.5566463353e+07|8.6273145395e+02|3.6060856558e+07
09/17/2014|15:20:00|5.2109958772e+02|9.3189225364e+06|8.8418809211e+01|2.9400778509e+06
09/17/2014|15:30:00|4.1318064912e+02|3.7645230170e+06|3.4080210526e+01|4.5572772379e+05
09/17/2014|15:40:00|3.7881013816e+02|5.3723132946e+06|3.1137146930e+01|3.3448549726e+05
09/17/2014|15:50:00|3.7373445833e+02|3.3430207147e+06|2.6778750000e+01|2.9831735467e+05
09/17/2014|16:00:00|4.0880787121e+02|3.7308094604e+06|2.2965071970e+01|2.2074178327e+05
09/17/2014|16:10:00|3.9650956738e+02|5.9514994800e+06|9.3437469697e+01|2.6844799386e+06
09/17/2014|16:20:00|3.7171869298e+02|3.3121813917e+06|2.2601192982e+01|1.9552986274e+05
09/17/2014|16:30:00|4.0538445175e+02|3.6591329213e+06|2.2662015351e+01|2.1522866077e+05
09/17/2014|16:40:00|3.7641870833e+02|5.3347888213e+06|3.1164333333e+01|6.1143142400e+05
09/17/2014|16:50:00|3.7269536310e+02|3.3318510121e+06|2.3061061508e+01|2.4896558730e+05
09/17/2014|17:00:00|4.0599306454e+02|3.6855608414e+06|2.2339396825e+01|2.1088941115e+05
09/17/2014|17:10:00|4.9832035088e+02|1.0417527691e+07|3.6383884211e+02|1.4354084343e+07
09/17/2014|17:20:00|4.4547717982e+02|6.5253616820e+06|2.9462478289e+02|1.1852502771e+07
09/17/2014|17:30:00|4.4222525000e+02|5.2690350664e+06|1.8872744518e+02|7.1752421367e+06
09/17/2014|17:40:00|3.7861971053e+02|5.3581518013e+06|4.1771605263e+01|1.0336636632e+06
09/17/2014|17:50:00|3.7343837281e+02|3.3297385724e+06|3.2336949561e+01|4.0861330414e+05
09/17/2014|18:00:00|1.2153318289e+03|3.6585201709e+07|4.4391067982e+01|7.9037591804e+05
09/17/2014|18:10:00|6.0259177105e+03|2.3594656342e+08|3.0062912281e+01|3.5393288084e+05
09/17/2014|18:20:00|3.1800867368e+03|1.2186396095e+08|2.9394973684e+01|5.0349829389e+05
09/17/2014|18:30:00|4.1177930702e+02|3.7682140542e+06|2.1619087719e+01|2.0443559523e+05
09/17/2014|18:40:00|3.7768547222e+02|5.3566423467e+06|2.1839472222e+01|2.0311945143e+05
09/17/2014|18:50:00|3.7590794006e+02|3.3893501844e+06|2.0931904971e+01|1.8092484555e+05
09/17/2014|19:00:00|4.0993382456e+02|3.7501136932e+06|2.3873008772e+01|2.2344898021e+05
