Date|Time|in|out|pktin|pktout
09/16/2014|23:50:00|7.3942723963e+03|7.1317932033e+03|2.0848575359e+01|1.9421408692e+01
09/17/2014|00:00:00|7.3667722879e+03|7.0939855379e+03|2.0904893939e+01|1.9347185606e+01
09/17/2014|00:10:00|7.3988168947e+03|7.1383901184e+03|2.0847679825e+01|1.9450861842e+01
09/17/2014|00:20:00|7.3933468751e+03|7.1248591871e+03|2.0744050334e+01|1.9258148079e+01
09/17/2014|00:30:00|7.3468697389e+03|7.0876913743e+03|2.0775607561e+01|1.9401676483e+01
09/17/2014|00:40:00|7.3414721930e+03|7.0837788421e+03|2.0707561404e+01|1.9361245614e+01
09/17/2014|00:50:00|7.3944047982e+03|7.1292992281e+03|2.0650809211e+01|1.9195817982e+01
09/17/2014|01:00:00|7.3934419386e+03|7.1294588772e+03|2.0873146930e+01|1.9396164474e+01
09/17/2014|01:10:00|7.3532605455e+03|7.0905225038e+03|2.0840109023e+01|1.9422071637e+01
09/17/2014|01:20:00|7.3478332703e+03|7.0937246454e+03|2.0650926065e+01|1.9352086257e+01
09/17/2014|01:30:00|7.3919554825e+03|7.1286916404e+03|2.0795105263e+01|1.9375508772e+01
09/17/2014|01:40:00|7.3937423187e+03|7.1338782778e+03|2.0795353592e+01|1.9398527987e+01
09/17/2014|01:50:00|7.3922764181e+03|7.1332897749e+03|2.0714093776e+01|1.9324805347e+01
09/17/2014|02:00:00|7.3907307081e+03|7.1257788565e+03|2.0783458533e+01|1.9322952951e+01
09/17/2014|02:10:00|7.3625134015e+03|7.1055085909e+03|2.0862556818e+01|1.9510340909e+01
09/17/2014|02:20:00|7.3377910658e+03|7.0868665526e+03|2.0605019737e+01|1.9346521930e+01
09/17/2014|02:30:00|7.3870774386e+03|7.1185702982e+03|2.0765429825e+01|1.9254333333e+01
09/17/2014|02:40:00|7.4005042456e+03|7.1426758158e+03|2.0789925439e+01|1.9438978070e+01
09/17/2014|02:50:00|7.3491434386e+03|7.1010006754e+03|2.0732513158e+01|1.9525302632e+01
09/17/2014|03:00:00|7.3862720702e+03|7.1158476842e+03|2.0774210526e+01|1.9212789474e+01
09/17/2014|03:10:00|7.3942214561e+03|7.1315571754e+03|2.0776464912e+01|1.9357043860e+01
09/17/2014|03:20:00|7.3514623684e+03|7.0945648816e+03|2.0753394737e+01|1.9414405702e+01
09/17/2014|03:30:00|7.3957856491e+03|7.1334144342e+03|2.0820745614e+01|1.9366717105e+01
09/17/2014|03:40:00|7.3775418070e+03|7.1323309825e+03|2.0598649123e+01|1.9402622807e+01
09/17/2014|03:50:00|7.3617174605e+03|7.0879865000e+03|2.0871230263e+01|1.9319201754e+01
09/17/2014|04:00:00|7.3954943333e+03|7.1412461667e+03|2.0755208333e+01|1.9425458333e+01
09/17/2014|04:10:00|7.3921135000e+03|7.1311640000e+03|2.0751791667e+01|1.9351208333e+01
09/17/2014|04:20:00|7.3449232500e+03|7.0728518421e+03|2.0822550439e+01|1.9262771930e+01
09/17/2014|04:30:00|7.3955926842e+03|7.1358218421e+03|2.0747359649e+01|1.9356026316e+01
09/17/2014|04:40:00|7.4023263158e+03|7.1400288991e+03|2.0804048246e+01|1.9401743421e+01
09/17/2014|04:50:00|7.3419499649e+03|7.0854773816e+03|2.0675978070e+01|1.9313774123e+01
09/17/2014|05:00:00|7.3889865088e+03|7.1364296842e+03|2.0773122807e+01|1.9474921053e+01
09/17/2014|05:10:00|7.3984080263e+03|7.1274410478e+03|2.0889247608e+01|1.9339990431e+01
09/17/2014|05:20:00|7.3554293333e+03|7.0881870530e+03|2.0771734848e+01|1.9290231061e+01
09/17/2014|05:30:00|7.3570056667e+03|7.1078844167e+03|2.0786043860e+01|1.9527269737e+01
09/17/2014|05:40:00|7.3904159211e+03|7.1255177807e+03|2.0804771930e+01|1.9332789474e+01
09/17/2014|05:50:00|7.3743918647e+03|7.1149582907e+03|2.0579644528e+01|1.9177105472e+01
09/17/2014|06:00:00|7.3544196310e+03|7.1020967619e+03|2.0784581349e+01|1.9519043651e+01
09/17/2014|06:10:00|7.3945073991e+03|7.1312592807e+03|2.0798598684e+01|1.9347622807e+01
09/17/2014|06:20:00|7.3965384912e+03|7.1332313860e+03|2.0837403509e+01|1.9394114035e+01
09/17/2014|06:30:00|7.3292008596e+03|7.0704984091e+03|2.0632774322e+01|1.9238164673e+01
09/17/2014|06:40:00|7.4151728333e+03|7.1552773409e+03|2.0859640152e+01|1.9463015152e+01
09/17/2014|06:50:00|7.3852601491e+03|7.1300699167e+03|2.0730927632e+01|1.9413916667e+01
09/17/2014|07:00:00|7.3421686316e+03|7.0737625439e+03|2.0704877193e+01|1.9220447368e+01
09/17/2014|07:10:00|7.3524647749e+03|7.0828874720e+03|2.0829597953e+01|1.9322913743e+01
09/17/2014|07:20:00|7.3512086944e+03|7.0967441508e+03|2.0786388889e+01|1.9465763889e+01
09/17/2014|07:30:00|7.4548417588e+03|7.1894635175e+03|2.0938995614e+01|1.9480243421e+01
09/17/2014|07:40:00|7.3380262293e+03|7.0847242047e+03|2.0650417084e+01|1.9351453008e+01
09/17/2014|07:50:00|7.3445830119e+03|7.0826040278e+03|2.0686337302e+01|1.9291511905e+01
09/17/2014|08:00:00|7.3903247061e+03|7.1309127851e+03|2.0746500000e+01|1.9359578947e+01
09/17/2014|08:10:00|7.3801548947e+03|7.1298933509e+03|2.0618763158e+01|1.9355412281e+01
09/17/2014|08:20:00|7.3457235221e+03|7.0738238204e+03|2.0777586048e+01|1.9225433375e+01
09/17/2014|08:30:00|7.3699831270e+03|7.1125693770e+03|2.0947609127e+01|1.9638408730e+01
09/17/2014|08:40:00|7.4023606842e+03|7.1461604342e+03|2.0855796053e+01|1.9523947368e+01
09/17/2014|08:50:00|7.3706573461e+03|7.1102197249e+03|2.0597033493e+01|1.9176666268e+01
09/17/2014|09:00:00|7.3531456364e+03|7.1037655909e+03|2.0722253788e+01|1.9487594697e+01
09/17/2014|09:10:00|7.3977288070e+03|7.1348745263e+03|2.0816686404e+01|1.9397774123e+01
09/17/2014|09:20:00|7.3852314737e+03|7.1246326491e+03|2.0680385965e+01|1.9280289474e+01
09/17/2014|09:30:00|7.3703751360e+03|7.1109923246e+03|2.0942927632e+01|1.9614061404e+01
09/17/2014|09:40:00|7.3511382851e+03|7.0852639386e+03|2.0780791667e+01|1.9318114035e+01
09/17/2014|09:50:00|7.3791868947e+03|7.1132887368e+03|2.0653947368e+01|1.9192692982e+01
09/17/2014|10:00:00|7.3978154793e+03|7.1454244306e+03|2.0855151116e+01|1.9581238437e+01
09/17/2014|10:10:00|7.3355139242e+03|7.0865751439e+03|2.0559984848e+01|1.9287079545e+01
09/17/2014|10:20:00|7.3904333333e+03|7.1234146886e+03|2.0741986842e+01|1.9248831140e+01
09/17/2014|10:30:00|7.4095260526e+03|7.1469181930e+03|2.0972447368e+01|1.9542710526e+01
09/17/2014|10:40:00|7.3493446775e+03|7.0940637256e+03|2.0796133250e+01|1.9479539683e+01
09/17/2014|10:50:00|7.4097616746e+03|7.1482509286e+03|2.0866503968e+01|1.9470265873e+01
09/17/2014|11:00:00|7.3922224286e+03|7.1277132143e+03|2.0735178571e+01|1.9269277778e+01
09/17/2014|11:10:00|7.3427744298e+03|7.0798766228e+03|2.0780245614e+01|1.9373057018e+01
09/17/2014|11:20:00|7.4007493429e+03|7.1376644378e+03|2.0786898325e+01|1.9385602073e+01
09/17/2014|11:30:00|7.3994494773e+03|7.1375015227e+03|2.0763314394e+01|1.9346215909e+01
09/17/2014|11:40:00|7.3541092763e+03|7.0921206798e+03|2.0891717105e+01|1.9478611842e+01
09/17/2014|11:50:00|7.4496161404e+03|7.1907592823e+03|2.0869559410e+01|1.9487937400e+01
09/17/2014|12:00:00|7.3420340614e+03|7.0789127089e+03|2.0682958134e+01|1.9241159091e+01
09/17/2014|12:10:00|7.3470837544e+03|7.0847262456e+03|2.0765035088e+01|1.9363964912e+01
09/17/2014|12:20:00|7.4075015175e+03|7.1435263333e+03|2.0797730263e+01|1.9367160088e+01
09/17/2014|12:30:00|7.3450432544e+03|7.0738925789e+03|2.0819392544e+01|1.9294857456e+01
09/17/2014|12:40:00|7.3979894880e+03|7.1456332998e+03|2.0866664274e+01|1.9583441786e+01
09/17/2014|12:50:00|7.3590000909e+03|7.0947927045e+03|2.0795318182e+01|1.9358700758e+01
09/17/2014|13:00:00|7.3199549912e+03|7.0694420921e+03|2.0544359649e+01|1.9256506579e+01
09/17/2014|13:10:00|7.3208687967e+03|7.0720905518e+03|2.0573170654e+01|1.9265936603e+01
09/17/2014|13:20:00|7.3845322955e+03|7.1303665227e+03|2.0529969697e+01|1.9181765152e+01
09/17/2014|13:30:00|7.3831325833e+03|7.1364344430e+03|2.0734710526e+01|1.9508666667e+01
09/17/2014|13:40:00|7.9228695000e+03|7.6707881491e+03|2.4127350877e+01|2.2837622807e+01
09/17/2014|13:50:00|7.4597112512e+03|7.2101286435e+03|2.1120161882e+01|1.9920721691e+01
09/17/2014|14:00:00|7.3995934472e+03|7.1383752207e+03|2.0826201318e+01|1.9360326137e+01
09/17/2014|14:10:00|7.3740289683e+03|7.1075742937e+03|2.0993325397e+01|1.9532662698e+01
09/17/2014|14:20:00|7.3395858750e+03|7.0892294583e+03|2.0624125000e+01|1.9331333333e+01
09/17/2014|14:30:00|7.3979740285e+03|7.1272119539e+03|2.0863835526e+01|1.9341482456e+01
09/17/2014|14:40:00|7.4096280877e+03|7.1464769474e+03|2.0946140351e+01|1.9535149123e+01
09/17/2014|14:50:00|7.3462761754e+03|7.0840757544e+03|2.0718649123e+01|1.9334333333e+01
09/17/2014|15:00:00|7.3965697895e+03|7.1266461404e+03|2.0768157895e+01|1.9212543860e+01
09/17/2014|15:10:00|7.3529419123e+03|7.0925810702e+03|2.0809105263e+01|1.9427947368e+01
09/17/2014|15:20:00|7.3976312456e+03|7.1392138947e+03|2.0810982456e+01|1.9458078947e+01
09/17/2014|15:30:00|7.3421601316e+03|7.0720606053e+03|2.0712245614e+01|1.9187114035e+01
09/17/2014|15:40:00|7.4151059561e+03|7.1553283947e+03|2.0941008772e+01|1.9563087719e+01
09/17/2014|15:50:00|7.3908789649e+03|7.1325910526e+03|2.0741745614e+01|1.9345859649e+01
09/17/2014|16:00:00|7.3446865000e+03|7.0823515000e+03|2.0731850877e+01|1.9318228070e+01
09/17/2014|16:10:00|7.4088420598e+03|7.1537715606e+03|2.0851502392e+01|1.9544133971e+01
09/17/2014|16:20:00|7.4060977735e+03|7.1401955008e+03|2.0900409888e+01|1.9444708134e+01
09/17/2014|16:30:00|7.3353949697e+03|7.0808612576e+03|2.0687430622e+01|1.9351871212e+01
09/17/2014|16:40:00|7.4083221212e+03|7.1485319338e+03|2.0809791069e+01|1.9429002791e+01
09/17/2014|16:50:00|7.4101329488e+03|7.1404217054e+03|2.0941884617e+01|1.9430562505e+01
09/17/2014|17:00:00|7.3418748889e+03|7.0827317619e+03|2.0724261905e+01|1.9341507937e+01
09/17/2014|17:10:00|7.3639929643e+03|7.1047266310e+03|2.0928948413e+01|1.9584861111e+01
09/17/2014|17:20:00|7.3616390655e+03|7.0970404187e+03|2.0773007937e+01|1.9358986111e+01
09/17/2014|17:30:00|7.3974004627e+03|7.1460156250e+03|2.0837745614e+01|1.9582006579e+01
09/17/2014|17:40:00|7.3961996140e+03|7.1211045614e+03|2.0827973684e+01|1.9212815789e+01
09/17/2014|17:50:00|7.3524487982e+03|7.0963118860e+03|2.0784035088e+01|1.9435561404e+01
09/17/2014|18:00:00|7.4040811842e+03|7.1509273772e+03|2.0801894737e+01|1.9503166667e+01
09/17/2014|18:10:00|7.3818976340e+03|7.1251284936e+03|2.0749722089e+01|1.9331089713e+01
09/17/2014|18:20:00|7.3551414239e+03|7.1054173286e+03|2.0734414502e+01|1.9468453102e+01
09/17/2014|18:30:00|7.4424314246e+03|7.1898158532e+03|2.0754714286e+01|1.9436698413e+01
09/17/2014|18:40:00|7.3502309167e+03|7.0771667500e+03|2.0842666667e+01|1.9245750000e+01
09/17/2014|18:50:00|7.3890834605e+03|7.1359309781e+03|2.0718008772e+01|1.9403596491e+01
