Date|Time|load15|load5|load1
09/16/2014|23:50:00|3.8858333333e-01|3.8780000000e-01|3.4648333333e-01
09/17/2014|00:00:00|3.3035833333e-01|2.8083333333e-01|2.5752500000e-01
09/17/2014|00:10:00|3.5040833333e-01|3.8555000000e-01|4.7010833333e-01
09/17/2014|00:20:00|4.7243333333e-01|5.8941666667e-01|6.4076666667e-01
09/17/2014|00:30:00|4.8985000000e-01|4.9731666667e-01|3.8360000000e-01
09/17/2014|00:40:00|4.1050000000e-01|3.4940000000e-01|3.5841666667e-01
09/17/2014|00:50:00|4.2966666667e-01|4.5091666667e-01|5.1014166667e-01
09/17/2014|01:00:00|5.0330000000e-01|5.5750000000e-01|5.4694166667e-01
09/17/2014|01:10:00|5.0374166667e-01|5.0924166667e-01|4.8988333333e-01
09/17/2014|01:20:00|4.6355833333e-01|3.9829166667e-01|3.2996666667e-01
09/17/2014|01:30:00|3.4343333333e-01|2.2966666667e-01|2.1113333333e-01
09/17/2014|01:40:00|3.1445833333e-01|2.7670000000e-01|2.9195833333e-01
09/17/2014|01:50:00|3.3930833333e-01|3.6695000000e-01|4.3992500000e-01
09/17/2014|02:00:00|3.9391666667e-01|4.3698333333e-01|4.4593333333e-01
09/17/2014|02:10:00|4.0900000000e-01|4.1811666667e-01|3.7783333333e-01
09/17/2014|02:20:00|3.9268333333e-01|3.7056666667e-01|3.6880000000e-01
09/17/2014|02:30:00|3.8885000000e-01|3.6476666667e-01|3.5116666667e-01
09/17/2014|02:40:00|3.6715000000e-01|3.4217500000e-01|3.6370000000e-01
09/17/2014|02:50:00|3.7846666667e-01|3.7559166667e-01|3.8455000000e-01
09/17/2014|03:00:00|4.1211666667e-01|4.4063333333e-01|4.3016666667e-01
09/17/2014|03:10:00|3.7581666667e-01|3.4170000000e-01|3.2948333333e-01
09/17/2014|03:20:00|4.3900000000e-01|5.1532500000e-01|5.9512500000e-01
09/17/2014|03:30:00|4.8755000000e-01|5.1710833333e-01|4.2632500000e-01
09/17/2014|03:40:00|4.3290000000e-01|3.8363333333e-01|3.4520000000e-01
09/17/2014|03:50:00|4.3661666667e-01|4.5769166667e-01|5.3721666667e-01
09/17/2014|04:00:00|4.9909166667e-01|5.4193333333e-01|5.4917500000e-01
09/17/2014|04:10:00|4.8168333333e-01|4.4689166667e-01|3.6978333333e-01
09/17/2014|04:20:00|4.2604166667e-01|3.8733333333e-01|4.5964166667e-01
09/17/2014|04:30:00|4.8868333333e-01|5.2241666667e-01|5.3856666667e-01
09/17/2014|04:40:00|4.3283333333e-01|3.7041666667e-01|2.6519166667e-01
09/17/2014|04:50:00|4.0445000000e-01|3.7745000000e-01|4.3134166667e-01
09/17/2014|05:00:00|4.2838333333e-01|4.6128333333e-01|5.0250000000e-01
09/17/2014|05:10:00|4.7753333333e-01|5.0920000000e-01|4.7646666667e-01
09/17/2014|05:20:00|4.6040833333e-01|4.5151666667e-01|4.4893333333e-01
09/17/2014|05:30:00|4.3320833333e-01|4.0918333333e-01|4.0531666667e-01
09/17/2014|05:40:00|3.9573333333e-01|3.5766666667e-01|3.2753333333e-01
09/17/2014|05:50:00|4.0991666667e-01|4.1106666667e-01|4.4013333333e-01
09/17/2014|06:00:00|4.2926666667e-01|4.4528333333e-01|4.1419166667e-01
09/17/2014|06:10:00|4.0241666667e-01|3.8635000000e-01|3.8295833333e-01
09/17/2014|06:20:00|4.0895000000e-01|4.0796666667e-01|4.4310000000e-01
09/17/2014|06:30:00|4.2020000000e-01|4.2908333333e-01|4.0881666667e-01
09/17/2014|06:40:00|4.0013333333e-01|3.8113333333e-01|3.9622500000e-01
09/17/2014|06:50:00|4.1710000000e-01|4.1706666667e-01|3.5805833333e-01
09/17/2014|07:00:00|3.7876666667e-01|3.4436666667e-01|3.6623333333e-01
09/17/2014|07:10:00|3.3135000000e-01|2.8567500000e-01|2.4887500000e-01
09/17/2014|07:20:00|3.6755833333e-01|4.0036666667e-01|4.3533333333e-01
09/17/2014|07:30:00|3.4462500000e-01|3.1680833333e-01|2.9724166667e-01
09/17/2014|07:40:00|3.4776666667e-01|3.5630000000e-01|3.5313333333e-01
09/17/2014|07:50:00|3.1055000000e-01|3.0099166667e-01|3.6075833333e-01
09/17/2014|08:00:00|3.7126666667e-01|4.1080833333e-01|3.9597500000e-01
09/17/2014|08:10:00|3.7015000000e-01|3.7130000000e-01|3.7493333333e-01
09/17/2014|08:20:00|3.9100833333e-01|3.8166666667e-01|3.3522500000e-01
09/17/2014|08:30:00|3.6545833333e-01|3.6658333333e-01|4.4772500000e-01
09/17/2014|08:40:00|3.8125000000e-01|3.7586666667e-01|3.1231666667e-01
09/17/2014|08:50:00|3.3376666667e-01|2.8961666667e-01|2.5190000000e-01
09/17/2014|09:00:00|3.3534166667e-01|3.4427500000e-01|4.2026666667e-01
09/17/2014|09:10:00|3.9995833333e-01|4.4117500000e-01|4.1786666667e-01
09/17/2014|09:20:00|3.8143333333e-01|3.6018333333e-01|3.6708333333e-01
