Date|Time|in|out|pktin|pktout
09/17/2014|00:00:00|2.9523071667e+04|2.4290377917e+04|2.7923233333e+02|9.9217750000e+01
09/17/2014|00:10:00|3.2495523393e+04|3.0971346619e+04|3.0318867262e+02|1.2218302381e+02
09/17/2014|00:20:00|3.2967753120e+04|2.5840743363e+04|2.8545635150e+02|1.0385668672e+02
09/17/2014|00:30:00|2.9188454154e+04|2.3506481018e+04|2.7725968421e+02|9.6244622807e+01
09/17/2014|00:40:00|2.8805119667e+04|2.3020790000e+04|2.7467550000e+02|9.3926583333e+01
09/17/2014|00:50:00|2.8830633066e+04|2.3301691123e+04|2.7500548246e+02|9.4630688596e+01
09/17/2014|01:00:00|2.9352889789e+04|2.3420440702e+04|2.7915170175e+02|9.5602403509e+01
09/17/2014|01:10:00|2.8609046211e+04|2.3053186807e+04|2.7429107895e+02|9.3661807018e+01
09/17/2014|01:20:00|2.9769936711e+04|2.4029516491e+04|2.8005771053e+02|9.8364105263e+01
09/17/2014|01:30:00|2.9329424886e+04|2.3715187684e+04|2.7814905263e+02|9.8578438596e+01
09/17/2014|01:40:00|3.0297993088e+04|2.6018691860e+04|2.8204818202e+02|1.0342505702e+02
09/17/2014|01:50:00|3.3523841929e+04|2.7850199381e+04|2.8653087897e+02|1.0736025794e+02
09/17/2014|02:00:00|3.1051148861e+04|2.6358809917e+04|2.8247093901e+02|1.0346542189e+02
09/17/2014|02:10:00|5.0528743961e+04|2.7295287904e+05|3.8235347368e+02|3.0090407018e+02
09/17/2014|02:20:00|3.0372881382e+04|2.5291267772e+04|2.8250192982e+02|1.0288975439e+02
09/17/2014|02:30:00|6.4301848618e+04|5.0699626645e+04|3.3453052851e+02|1.4406199561e+02
09/17/2014|02:40:00|4.0403394917e+04|3.3283684583e+04|3.1166566667e+02|1.2968525000e+02
09/17/2014|02:50:00|3.5719148404e+04|2.9394120947e+04|2.9333794518e+02|1.0501185965e+02
09/17/2014|03:00:00|2.8988725843e+04|2.3294527727e+04|2.7625041395e+02|9.5389521303e+01
09/17/2014|03:10:00|3.0024503105e+04|2.4389063501e+04|2.8206218254e+02|9.9431899749e+01
09/17/2014|03:20:00|3.0186404617e+04|2.4815174769e+04|2.8189350000e+02|9.9946409774e+01
09/17/2014|03:30:00|3.0670741948e+04|2.5049996556e+04|2.8381016667e+02|1.0089505952e+02
09/17/2014|03:40:00|3.1868519750e+04|2.7490682333e+04|2.8883891667e+02|1.1081058333e+02
09/17/2014|03:50:00|3.1226303500e+04|2.6951442667e+04|2.8771983333e+02|1.0785116667e+02
09/17/2014|04:00:00|2.9111641083e+04|2.3765308750e+04|2.7696870833e+02|9.7624833333e+01
09/17/2014|04:10:00|3.0482563066e+04|2.6247177645e+04|2.8368756798e+02|1.0384878947e+02
09/17/2014|04:20:00|3.5177937947e+04|3.2791031754e+04|3.0559351754e+02|1.2377924561e+02
09/17/2014|04:30:00|4.0208423509e+04|3.2848421211e+04|3.0822366667e+02|1.2617747368e+02
09/17/2014|04:40:00|3.1731454439e+04|2.6373134140e+04|2.8834925439e+02|1.0456215789e+02
09/17/2014|04:50:00|4.3851713664e+04|3.5955562333e+04|3.0748686842e+02|1.2358533333e+02
09/17/2014|05:00:00|5.0591859002e+04|3.4495255982e+04|3.2486909649e+02|1.3789682456e+02
09/17/2014|05:10:00|3.7527632789e+04|3.1380928768e+04|3.0035248684e+02|1.1981709211e+02
09/17/2014|05:20:00|3.9889446583e+04|5.0135805917e+04|3.0602187500e+02|1.2918500000e+02
09/17/2014|05:30:00|5.3470597833e+04|4.6228575333e+04|3.4276700000e+02|1.5784750000e+02
09/17/2014|05:40:00|6.5730237110e+04|5.4536573789e+04|3.6193064693e+02|1.7408302193e+02
09/17/2014|05:50:00|3.5862837772e+04|3.5304806526e+04|2.9605848246e+02|1.1816884211e+02
09/17/2014|06:00:00|4.0130040452e+04|3.2726219518e+04|3.0165587061e+02|1.1449830263e+02
09/17/2014|06:10:00|8.9983505161e+04|6.7165579682e+04|4.3187758313e+02|2.3807827153e+02
09/17/2014|06:20:00|9.5656877589e+04|6.4224096382e+04|4.2346790298e+02|2.2967822450e+02
09/17/2014|06:30:00|1.2989717925e+05|6.3947527419e+04|5.9704722222e+02|3.9688209607e+02
09/17/2014|06:40:00|1.0914965158e+05|1.4142968510e+05|7.5684858333e+02|5.9817715789e+02
09/17/2014|06:50:00|9.2789188483e+04|6.0294184727e+04|4.1458418620e+02|2.0388827113e+02
09/17/2014|07:00:00|7.2844296017e+04|8.1356916023e+04|4.0407060546e+02|2.2838256220e+02
09/17/2014|07:10:00|6.2759158000e+04|1.7893184850e+05|4.0527616667e+02|2.6348183333e+02
09/17/2014|07:20:00|1.4873716020e+05|6.5991721158e+04|4.2452584430e+02|2.0847082456e+02
09/17/2014|07:30:00|9.9522493715e+04|1.3271754634e+05|4.2643632237e+02|2.5512484211e+02
09/17/2014|07:40:00|8.8680209864e+04|7.0663362202e+04|3.8121642325e+02|1.8216810526e+02
09/17/2014|07:50:00|9.2510999579e+04|1.4854349142e+05|5.0541496491e+02|3.4519096491e+02
09/17/2014|08:00:00|7.6416764439e+04|7.9693498719e+04|4.1947545614e+02|2.3825736842e+02
09/17/2014|08:10:00|1.2357111549e+05|9.8896006825e+04|4.8175846491e+02|2.8615833333e+02
09/17/2014|08:20:00|7.6989157961e+04|8.0992890083e+04|4.1333327412e+02|2.3086597807e+02
09/17/2014|08:30:00|6.8384874000e+04|6.8249744250e+04|3.9777725000e+02|2.1393341667e+02
09/17/2014|08:40:00|5.7771600833e+04|4.8235808583e+04|3.5220229167e+02|1.6530216667e+02
09/17/2014|08:50:00|8.7564493449e+04|6.8550325949e+04|4.3286461882e+02|2.4220600478e+02
09/17/2014|09:00:00|5.0364544635e+04|5.2695105967e+04|3.5772004785e+02|1.7531299522e+02
09/17/2014|09:10:00|8.8640832667e+04|8.4765668026e+04|4.1053841228e+02|2.2425994737e+02
09/17/2014|09:20:00|4.7674618583e+04|4.8235012390e+04|3.4824367105e+02|1.6819263596e+02
09/17/2014|09:30:00|1.2917156538e+05|1.4355107335e+05|7.1018560088e+02|5.2757392544e+02
09/17/2014|09:40:00|8.6888372754e+04|6.7510276263e+04|4.4051907895e+02|2.5034584211e+02
09/17/2014|09:50:00|1.9903192391e+05|1.6616190728e+05|1.0423786754e+03|8.6122106539e+02
09/17/2014|10:00:00|7.9133864367e+04|9.6672899031e+04|4.0775068640e+02|2.3050200040e+02
09/17/2014|10:10:00|7.4556781509e+04|7.7401139079e+04|4.2975026974e+02|2.4695812719e+02
