Date|Time|cpuusr|cpunic|cpusys|cpuidl|cpuiow|prochirq|procsirq
09/17/2014|00:00:00|1.3938292764e-01|0.0000000000e+00|9.8002122935e-02|9.9743094476e+01|1.5421486510e-02|0.0000000000e+00|2.5461606066e-04
09/17/2014|00:10:00|1.4055738010e-01|0.0000000000e+00|9.9047442522e-02|9.9741554243e+01|1.4070405507e-02|0.0000000000e+00|3.3847220307e-04
09/17/2014|00:20:00|1.4171085953e-01|0.0000000000e+00|1.0606603277e-01|9.9736662212e+01|1.1220652724e-02|0.0000000000e+00|3.3466057599e-04
09/17/2014|00:30:00|1.4337813042e-01|0.0000000000e+00|1.1989554469e-01|9.9707307803e+01|2.5315912105e-02|0.0000000000e+00|2.0524396874e-04
09/17/2014|00:40:00|1.4166504302e-01|0.0000000000e+00|1.2010501964e-01|9.9720107574e+01|1.3677508916e-02|4.1297057998e-05|2.1144000853e-04
09/17/2014|00:50:00|1.3507266475e-01|0.0000000000e+00|1.1105459230e-01|9.9731575030e+01|1.7653098262e-02|0.0000000000e+00|3.8623124679e-04
09/17/2014|01:00:00|1.3785611797e-01|0.0000000000e+00|1.0973414102e-01|9.9728642395e+01|1.9516762216e-02|0.0000000000e+00|1.6522390174e-04
09/17/2014|01:10:00|1.3859201630e-01|0.0000000000e+00|1.0780106901e-01|9.9719493626e+01|2.8711461765e-02|0.0000000000e+00|3.2755191121e-04
09/17/2014|01:20:00|1.3308086035e-01|0.0000000000e+00|1.0632134254e-01|9.9738178654e+01|1.7976847773e-02|4.0576181781e-05|0.0000000000e+00
09/17/2014|01:30:00|1.4499113178e-01|0.0000000000e+00|1.1146219133e-01|9.9715460139e+01|2.3642455299e-02|0.0000000000e+00|1.6669230920e-04
09/17/2014|01:40:00|1.4624732019e-01|0.0000000000e+00|1.1303612160e-01|9.9717307170e+01|1.9314318460e-02|0.0000000000e+00|2.4602160037e-04
09/17/2014|01:50:00|1.4457524574e-01|0.0000000000e+00|1.1184701195e-01|9.9723324606e+01|1.6286193895e-02|0.0000000000e+00|2.5165043664e-04
09/17/2014|02:00:00|1.4611194856e-01|0.0000000000e+00|1.1132340130e-01|9.9718663159e+01|1.9333722930e-02|0.0000000000e+00|3.2925944368e-04
09/17/2014|02:10:00|1.4442112162e-01|0.0000000000e+00|1.1129720368e-01|9.9726514992e+01|1.3566067458e-02|0.0000000000e+00|2.0769291841e-04
09/17/2014|02:20:00|1.4335274222e-01|0.0000000000e+00|1.1276592316e-01|9.9712456545e+01|2.7062513390e-02|0.0000000000e+00|2.0914633504e-04
09/17/2014|02:30:00|1.3989260733e-01|0.0000000000e+00|1.0809673315e-01|9.9725827635e+01|2.1797535077e-02|4.1183786767e-05|3.3830049240e-04
09/17/2014|02:40:00|1.4073752770e-01|0.0000000000e+00|1.0814449921e-01|9.9711188548e+01|3.5520175260e-02|0.0000000000e+00|2.5273533258e-04
09/17/2014|02:50:00|1.4049798632e-01|0.0000000000e+00|1.0042388421e-01|9.9735004391e+01|2.0079262666e-02|0.0000000000e+00|1.6720126265e-04
09/17/2014|03:00:00|1.3894331133e-01|0.0000000000e+00|9.9634668989e-02|9.9702788982e+01|5.4703037344e-02|0.0000000000e+00|2.0869314154e-04
09/17/2014|03:10:00|1.3952818520e-01|0.0000000000e+00|1.0382005980e-01|9.9722797167e+01|2.9183735825e-02|0.0000000000e+00|2.0515408646e-04
09/17/2014|03:20:00|1.4227123543e-01|0.0000000000e+00|1.2153645035e-01|9.9716044832e+01|1.6224059536e-02|0.0000000000e+00|1.6584698385e-04
09/17/2014|03:30:00|1.4047312629e-01|0.0000000000e+00|1.1837712460e-01|9.9723840509e+01|1.2929404143e-02|0.0000000000e+00|2.5440307234e-04
09/17/2014|03:40:00|1.4361552213e-01|0.0000000000e+00|1.1440652450e-01|9.9703409068e+01|3.4328669981e-02|0.0000000000e+00|2.9378317969e-04
09/17/2014|03:50:00|1.4424647069e-01|0.0000000000e+00|1.0950436162e-01|9.9725711155e+01|1.6122573292e-02|0.0000000000e+00|2.0894403055e-04
09/17/2014|04:00:00|1.4106306951e-01|0.0000000000e+00|1.0882717187e-01|9.9719540295e+01|2.6238455964e-02|0.0000000000e+00|2.5233223350e-04
09/17/2014|04:10:00|1.4374842847e-01|0.0000000000e+00|1.1176653472e-01|9.9719984977e+01|1.5319201038e-02|4.1078221149e-05|6.5164280355e-04
09/17/2014|04:20:00|1.4128351469e-01|0.0000000000e+00|1.0899378618e-01|9.9698298816e+01|4.0141475361e-02|4.1825603962e-05|2.1568554608e-04
09/17/2014|04:30:00|1.4162093978e-01|0.0000000000e+00|1.0967391604e-01|9.9700775165e+01|4.3646323337e-02|0.0000000000e+00|1.6922892767e-04
09/17/2014|04:40:00|1.4308842596e-01|0.0000000000e+00|1.1003276807e-01|9.9651748685e+01|9.0541611510e-02|4.1358545503e-05|1.6656063226e-04
09/17/2014|04:50:00|1.3847589742e-01|0.0000000000e+00|1.0774992611e-01|9.9608272256e+01|1.4135827139e-01|0.0000000000e+00|8.3934198551e-05
09/17/2014|05:00:00|1.4011160609e-01|0.0000000000e+00|1.0768329485e-01|9.9715353929e+01|3.2703914355e-02|0.0000000000e+00|1.2396612311e-04
09/17/2014|05:10:00|1.4167967824e-01|0.0000000000e+00|1.1063651609e-01|9.9725312009e+01|1.8222428088e-02|0.0000000000e+00|2.5578649899e-04
09/17/2014|05:20:00|1.3983150941e-01|0.0000000000e+00|1.0943644367e-01|9.9728804210e+01|1.7423836878e-02|0.0000000000e+00|2.5013439091e-04
09/17/2014|05:30:00|1.3692374982e-01|0.0000000000e+00|1.0695915286e-01|9.9738733776e+01|1.3245418014e-02|0.0000000000e+00|1.6609529640e-04
09/17/2014|05:40:00|1.3520132328e-01|0.0000000000e+00|9.8299421815e-02|9.9750024153e+01|1.2495357599e-02|0.0000000000e+00|1.2657150013e-04
09/17/2014|05:50:00|1.3539357877e-01|0.0000000000e+00|9.6415515949e-02|9.9743372616e+01|2.0700804723e-02|0.0000000000e+00|1.6905546138e-04
09/17/2014|06:00:00|1.3823820016e-01|0.0000000000e+00|1.0552512901e-01|9.9731778072e+01|1.9908464071e-02|0.0000000000e+00|1.6829124872e-04
09/17/2014|06:10:00|1.3585644343e-01|0.0000000000e+00|1.1776191590e-01|9.9714795201e+01|2.6957030110e-02|0.0000000000e+00|1.7633409359e-04
09/17/2014|06:20:00|1.4523498484e-01|0.0000000000e+00|1.2244381999e-01|9.9713432923e+01|1.4322990169e-02|0.0000000000e+00|2.1037146222e-04
09/17/2014|06:30:00|1.4740545458e-01|0.0000000000e+00|1.1769163657e-01|9.9714870493e+01|1.5393069798e-02|0.0000000000e+00|2.5491294822e-04
09/17/2014|06:40:00|1.4569862233e-01|0.0000000000e+00|1.0989135829e-01|9.9725705876e+01|1.3940524522e-02|0.0000000000e+00|2.5281303138e-04
09/17/2014|06:50:00|1.4901555517e-01|0.0000000000e+00|1.1459036714e-01|9.9713946790e+01|1.8383797465e-02|0.0000000000e+00|2.0824205327e-04
09/17/2014|07:00:00|1.4742483613e-01|0.0000000000e+00|1.1328087648e-01|9.9715301099e+01|1.9170531153e-02|0.0000000000e+00|3.3629540432e-04
09/17/2014|07:10:00|1.4356126644e-01|0.0000000000e+00|1.1105823193e-01|9.9725871816e+01|1.4632026413e-02|0.0000000000e+00|3.4571373605e-04
09/17/2014|07:20:00|1.4193148735e-01|0.0000000000e+00|1.1168182175e-01|9.9717798454e+01|1.7756261758e-02|1.5567352350e-03|6.7636260949e-04
