Date|Time|cpuusr|cpunic|cpusys|cpuidl|cpuiow|prochirq|procsirq
09/17/2014|00:00:00|1.5344448063e-01|0.0000000000e+00|1.1880102735e-01|9.9690723889e+01|2.2849351723e-02|0.0000000000e+00|3.8094348943e-04
09/17/2014|00:10:00|1.5471150123e-01|0.0000000000e+00|1.2171198077e-01|9.9692403090e+01|1.7619650038e-02|0.0000000000e+00|4.1512483846e-04
09/17/2014|00:20:00|1.5426017333e-01|0.0000000000e+00|1.2119577926e-01|9.9684564898e+01|2.7150277672e-02|4.2018572209e-05|3.7899682642e-04
09/17/2014|00:30:00|1.6300569498e-01|0.0000000000e+00|1.2401481388e-01|9.9676171361e+01|2.2042958666e-02|0.0000000000e+00|5.0585042531e-04
09/17/2014|00:40:00|1.6518133359e-01|0.0000000000e+00|1.2751996846e-01|9.9679345285e+01|1.3181583079e-02|0.0000000000e+00|4.5896033180e-04
09/17/2014|00:50:00|1.6312209181e-01|0.0000000000e+00|1.2523695602e-01|9.9682216483e+01|1.5733448408e-02|0.0000000000e+00|6.1606012956e-04
09/17/2014|01:00:00|1.6244589060e-01|0.0000000000e+00|1.2035672726e-01|9.9686224589e+01|1.6701656859e-02|3.8318091248e-05|4.8923629144e-04
09/17/2014|01:10:00|1.5739895274e-01|0.0000000000e+00|1.1815774138e-01|9.9680133697e+01|3.1274319227e-02|4.6833222637e-05|6.3030462376e-04
09/17/2014|01:20:00|1.4996668889e-01|0.0000000000e+00|1.1331572403e-01|9.9701636197e+01|2.2274491742e-02|0.0000000000e+00|4.9317972462e-04
09/17/2014|01:30:00|1.5384608451e-01|0.0000000000e+00|1.1574868761e-01|9.9703461488e+01|1.4093716319e-02|0.0000000000e+00|4.5730858692e-04
09/17/2014|01:40:00|1.5574092503e-01|0.0000000000e+00|1.1823349846e-01|9.9691006471e+01|2.1599962317e-02|0.0000000000e+00|6.2299186874e-04
09/17/2014|01:50:00|1.5610381811e-01|0.0000000000e+00|1.2747140752e-01|9.9679733201e+01|2.1760801873e-02|0.0000000000e+00|4.1833273912e-04
09/17/2014|02:00:00|1.5684669996e-01|0.0000000000e+00|1.2815152963e-01|9.9678808423e+01|2.0449831907e-02|4.1689595944e-05|6.2775713506e-04
09/17/2014|02:10:00|1.6015438312e-01|0.0000000000e+00|1.2835169802e-01|9.9680612977e+01|1.4645247640e-02|0.0000000000e+00|5.7548483908e-04
09/17/2014|02:20:00|1.5919426646e-01|0.0000000000e+00|1.2923446792e-01|9.9676569364e+01|1.7626205372e-02|0.0000000000e+00|6.6083477797e-04
09/17/2014|02:30:00|1.5893143558e-01|0.0000000000e+00|1.2666238568e-01|9.9678741511e+01|1.7481492874e-02|0.0000000000e+00|5.3882635135e-04
09/17/2014|02:40:00|1.5885847168e-01|0.0000000000e+00|1.2302522992e-01|9.9685773683e+01|1.5915362976e-02|0.0000000000e+00|6.6931039998e-04
09/17/2014|02:50:00|1.5333128351e-01|0.0000000000e+00|1.1976115494e-01|9.9689353440e+01|2.1788478025e-02|0.0000000000e+00|7.1178341350e-04
09/17/2014|03:00:00|1.5641085948e-01|0.0000000000e+00|1.2134215549e-01|9.9681527407e+01|2.3577993446e-02|7.9546501210e-05|5.0255073752e-04
09/17/2014|03:10:00|1.5568963655e-01|0.0000000000e+00|1.2168468474e-01|9.9675552915e+01|2.8573804263e-02|0.0000000000e+00|6.1498252316e-04
09/17/2014|03:20:00|1.5806561274e-01|0.0000000000e+00|1.2425751041e-01|9.9655540897e+01|4.2397333871e-02|0.0000000000e+00|7.4680674273e-04
09/17/2014|03:30:00|1.5640490649e-01|0.0000000000e+00|1.2391322433e-01|9.9683969754e+01|1.5931390605e-02|0.0000000000e+00|6.1682959836e-04
09/17/2014|03:40:00|1.5652835964e-01|0.0000000000e+00|1.2319250007e-01|9.9679944524e+01|2.2904583437e-02|0.0000000000e+00|4.9476811419e-04
09/17/2014|03:50:00|1.6245076699e-01|0.0000000000e+00|1.2660304184e-01|9.9680124727e+01|1.3866749131e-02|4.2090730779e-05|5.9593335915e-04
09/17/2014|04:00:00|1.6124312190e-01|0.0000000000e+00|1.2371112296e-01|9.9675425747e+01|2.2754066610e-02|0.0000000000e+00|5.9388245782e-04
09/17/2014|04:10:00|1.6127751606e-01|0.0000000000e+00|1.2517883968e-01|9.9673279976e+01|2.2396477692e-02|0.0000000000e+00|5.5239027106e-04
09/17/2014|04:20:00|1.5553435031e-01|0.0000000000e+00|1.2203954821e-01|9.9686279735e+01|1.9854805190e-02|3.9681594883e-05|5.8397831425e-04
09/17/2014|04:30:00|1.5657425196e-01|0.0000000000e+00|1.2061006292e-01|9.9667499779e+01|3.7317715507e-02|0.0000000000e+00|5.8291259673e-04
09/17/2014|04:40:00|1.5498871272e-01|0.0000000000e+00|1.2195075026e-01|9.9680159816e+01|2.6770413278e-02|0.0000000000e+00|7.1867583584e-04
09/17/2014|04:50:00|1.4963371354e-01|0.0000000000e+00|1.1827127310e-01|9.9697603109e+01|2.0613348120e-02|0.0000000000e+00|4.5998880209e-04
09/17/2014|05:00:00|1.5130072521e-01|0.0000000000e+00|1.1919281695e-01|9.9692321723e+01|1.9710615558e-02|0.0000000000e+00|5.0263906770e-04
