Date|Time|in|out|pktin|pktout
09/17/2014|08:40:00|4.6875641792e+04|1.4268692292e+04|2.8371737500e+02|5.9806291667e+01
09/17/2014|08:50:00|4.5180871542e+04|1.4198627708e+04|2.8086637500e+02|5.8718208333e+01
09/17/2014|09:00:00|4.3827263491e+04|1.4194797978e+04|2.8110681140e+02|5.8925442982e+01
09/17/2014|09:10:00|4.3455793693e+04|1.4269976588e+04|2.7879640351e+02|5.9030350877e+01
09/17/2014|09:20:00|4.3831927482e+04|1.4209971601e+04|2.7943995175e+02|5.8897289474e+01
09/17/2014|09:30:00|4.6081424228e+04|1.4258900461e+04|2.8316567982e+02|5.9098605263e+01
09/17/2014|09:40:00|5.0679435798e+04|1.4153910851e+04|2.9258706140e+02|5.8352114035e+01
09/17/2014|09:50:00|4.3647170833e+04|1.4215931307e+04|2.7847442982e+02|5.9006061404e+01
09/17/2014|10:00:00|4.4678188265e+04|1.4319853507e+04|2.8308899561e+02|5.9225302632e+01
09/17/2014|10:10:00|4.5054204752e+04|1.4193011897e+04|2.8222339035e+02|5.9013100877e+01
09/17/2014|10:20:00|4.4396400496e+04|1.4200980847e+04|2.8075364140e+02|5.8863764202e+01
09/17/2014|10:30:00|4.6489019048e+04|1.4170708679e+04|2.8237025334e+02|5.9189411236e+01
09/17/2014|10:40:00|4.5131069579e+04|1.4287771285e+04|2.8334413158e+02|5.9200140351e+01
09/17/2014|10:50:00|5.7095406833e+04|1.4230742583e+04|3.4623116667e+02|5.8908833333e+01
09/17/2014|11:00:00|4.7310616917e+04|1.4203771250e+04|2.8787191667e+02|5.8969583333e+01
09/17/2014|11:10:00|4.3849773155e+04|1.4258760075e+04|2.7973359524e+02|5.9604928571e+01
09/17/2014|11:20:00|4.4151687797e+04|1.4190670929e+04|2.8080357581e+02|5.8819461779e+01
09/17/2014|11:30:00|5.6839492860e+04|1.4292266509e+04|2.9917320175e+02|5.8923754386e+01
09/17/2014|11:40:00|4.6096507939e+04|1.4237738404e+04|2.8105037719e+02|5.9203771930e+01
09/17/2014|11:50:00|5.2208823044e+04|1.4229188860e+04|2.9115361404e+02|5.9110754386e+01
09/17/2014|12:00:00|4.6198145789e+04|1.4166931224e+04|2.8416113596e+02|5.9285328947e+01
09/17/2014|12:10:00|7.0431004083e+04|1.4236593500e+04|3.0825858333e+02|5.9495666667e+01
09/17/2014|12:20:00|4.6378542833e+04|1.4279437250e+04|2.8371937500e+02|5.9105958333e+01
09/17/2014|12:30:00|4.5657641333e+04|1.4256351000e+04|2.8354129167e+02|5.9786291667e+01
09/17/2014|12:40:00|4.3797107715e+04|1.4232615553e+04|2.7839066667e+02|5.8824947368e+01
09/17/2014|12:50:00|6.5287913825e+04|1.4188720175e+04|3.0769817544e+02|5.8878245614e+01
09/17/2014|13:00:00|6.2180855774e+04|1.4202258097e+04|2.9867007456e+02|5.8676334795e+01
09/17/2014|13:10:00|4.3667693858e+04|1.4305021306e+04|2.7987915351e+02|5.8902209064e+01
09/17/2014|13:20:00|4.3637577329e+04|1.4212634202e+04|2.7908517982e+02|5.9339263158e+01
09/17/2014|13:30:00|8.0800815667e+04|1.4163088750e+04|3.1328258333e+02|5.9058416667e+01
09/17/2014|13:40:00|1.4263908842e+05|1.4245213167e+04|3.8669458333e+02|5.9074750000e+01
09/17/2014|13:50:00|4.7227098667e+04|1.4139029750e+04|2.8859116667e+02|5.8368083333e+01
09/17/2014|14:00:00|5.9080775289e+04|1.4332739886e+04|2.9666252193e+02|5.9370872807e+01
09/17/2014|14:10:00|4.9755326961e+04|1.4218924281e+04|2.9326381140e+02|5.8734793860e+01
09/17/2014|14:20:00|4.3897613899e+04|1.4272341632e+04|2.7907620614e+02|5.9837083333e+01
09/17/2014|14:30:00|4.3755830518e+04|1.4257707785e+04|2.7847712719e+02|5.9235583333e+01
09/17/2014|14:40:00|8.7787824167e+04|1.4233142083e+04|3.1982991667e+02|5.8568750000e+01
09/17/2014|14:50:00|4.3879920056e+04|1.4284696381e+04|2.7936176587e+02|5.9379821429e+01
09/17/2014|15:00:00|4.7241025804e+04|1.4234020663e+04|2.9377680430e+02|5.9156897870e+01
09/17/2014|15:10:00|4.4657126390e+04|1.4118691623e+04|2.8232184649e+02|5.8789447368e+01
09/17/2014|15:20:00|4.5253241364e+04|1.4226785482e+04|2.8405803070e+02|5.9110833333e+01
09/17/2014|15:30:00|5.0357724491e+04|1.4337972140e+04|2.9322036842e+02|6.0209421053e+01
09/17/2014|15:40:00|4.6947194000e+04|1.4310178982e+04|2.8943677193e+02|5.9677473684e+01
09/17/2014|15:50:00|4.3876819811e+04|1.4319965978e+04|2.7986399561e+02|6.0392521930e+01
09/17/2014|16:00:00|4.4986957750e+04|1.4276096583e+04|2.8664983333e+02|6.0233333333e+01
09/17/2014|16:10:00|4.4321891833e+04|1.4297158833e+04|2.8089108333e+02|5.9709250000e+01
09/17/2014|16:20:00|4.4141956000e+04|1.4293133583e+04|2.8061400000e+02|6.0116500000e+01
09/17/2014|16:30:00|4.4865320500e+04|1.4370232833e+04|2.8050125000e+02|6.0154000000e+01
09/17/2014|16:40:00|4.9346962614e+04|1.4227306101e+04|2.8683633772e+02|6.0153675439e+01
09/17/2014|16:50:00|5.0386416136e+04|1.4215064399e+04|2.8943391228e+02|5.8965074561e+01
09/17/2014|17:00:00|4.4457655167e+04|1.4275358667e+04|2.7970483333e+02|5.9955333333e+01
09/17/2014|17:10:00|4.3719941083e+04|1.4256486333e+04|2.7868400000e+02|5.9207583333e+01
09/17/2014|17:20:00|4.3626699103e+04|1.4332316980e+04|2.7847759127e+02|5.9377424603e+01
09/17/2014|17:30:00|4.3725189204e+04|1.4252792524e+04|2.7956681224e+02|5.9602022765e+01
09/17/2014|17:40:00|4.5116093443e+04|1.5675159912e+04|2.8249559649e+02|6.1153302632e+01
09/17/2014|17:50:00|4.9071302636e+04|1.4318768658e+04|2.8508296491e+02|5.9578135965e+01
09/17/2014|18:00:00|4.4481357447e+04|1.4361752675e+04|2.8083445175e+02|5.9150280702e+01
09/17/2014|18:10:00|4.3707646667e+04|1.4291419750e+04|2.7924100000e+02|5.9358833333e+01
09/17/2014|18:20:00|4.3800705412e+04|1.4258335715e+04|2.7886274123e+02|5.9389921053e+01
09/17/2014|18:30:00|4.3719074921e+04|1.4280395035e+04|2.7907217544e+02|5.9326578947e+01
09/17/2014|18:40:00|4.3306163289e+04|1.4190283158e+04|2.7649387719e+02|5.8809614035e+01
09/17/2014|18:50:00|4.3725360044e+04|1.4442294342e+04|2.7864362281e+02|6.0710135965e+01
09/17/2014|19:00:00|4.3826925851e+04|1.4302449044e+04|2.8373860526e+02|6.0178057018e+01
09/17/2014|19:10:00|7.4320723053e+04|2.0524210358e+06|7.8807529825e+02|1.4087277895e+03
09/17/2014|19:20:00|1.8620025212e+05|8.0554714703e+06|2.6320582982e+03|5.3748854386e+03
09/17/2014|19:30:00|1.7043138235e+05|8.4288689638e+06|2.3744219232e+03|5.6279242149e+03
09/17/2014|19:40:00|5.6389618792e+04|1.3004048675e+06|4.8593420833e+02|9.0976516667e+02
09/17/2014|19:50:00|4.9874288500e+04|1.4274582500e+04|2.8319533333e+02|5.9525416667e+01
09/17/2014|20:00:00|4.3700671917e+04|1.4344844917e+04|2.7815083333e+02|5.9699916667e+01
09/17/2014|20:10:00|4.3563677917e+04|1.4242564083e+04|2.7762566667e+02|5.9276083333e+01
09/17/2014|20:20:00|4.3728318614e+04|1.4223625184e+04|2.7847557895e+02|5.8954078947e+01
09/17/2014|20:30:00|4.3724724526e+04|1.4427110281e+04|2.7824138596e+02|6.0488263158e+01
09/17/2014|20:40:00|4.3510453789e+04|1.4234342649e+04|2.7834398246e+02|5.9210877193e+01
09/17/2014|20:50:00|4.3908002237e+04|1.4258465386e+04|2.7954613596e+02|5.9716364035e+01
09/17/2014|21:00:00|4.3793259132e+04|1.4328436737e+04|2.7879489912e+02|6.0446039474e+01
09/17/2014|21:10:00|4.4306338123e+04|1.5562173807e+04|2.8007057895e+02|6.0660964912e+01
09/17/2014|21:20:00|4.3862068670e+04|1.4273007699e+04|2.7861545375e+02|5.9364124402e+01
09/17/2014|21:30:00|4.3671021326e+04|1.4295695008e+04|2.7797777652e+02|5.9119412879e+01
09/17/2014|21:40:00|4.3845803706e+04|1.4340252575e+04|2.7876543640e+02|6.0169971491e+01
09/17/2014|21:50:00|4.3436634627e+04|1.4281060342e+04|2.7710589693e+02|5.9782195175e+01
09/17/2014|22:00:00|4.3717932750e+04|1.4269742667e+04|2.7873770833e+02|5.9225375000e+01
09/17/2014|22:10:00|4.3955750333e+04|1.4390869083e+04|2.7954408333e+02|5.9918083333e+01
09/17/2014|22:20:00|4.3691802750e+04|1.4214769750e+04|2.7953583333e+02|5.9629083333e+01
09/17/2014|22:30:00|4.4007557250e+04|1.4295724083e+04|2.8013633333e+02|5.9543500000e+01
09/17/2014|22:40:00|4.3974659770e+04|1.4262393523e+04|2.8081146930e+02|5.9385196172e+01
09/17/2014|22:50:00|4.3517073046e+04|1.4174803289e+04|2.7822458772e+02|5.9730637161e+01
09/17/2014|23:00:00|4.4942142175e+04|1.4421344667e+04|2.8797563158e+02|5.9597842105e+01
09/17/2014|23:10:00|4.3804360667e+04|1.4315684877e+04|2.8139122807e+02|6.0187192982e+01
