Date|Time|in|out|pktin|pktout
09/17/2014|00:00:00|3.4215788065e+04|3.7727339593e+04|3.0554894258e+02|1.0270459928e+02
09/17/2014|00:10:00|4.3205813833e+04|1.3146155983e+05|3.6036091667e+02|1.8935950000e+02
09/17/2014|00:20:00|3.5111347057e+04|4.8082302719e+04|3.1140780263e+02|1.1304112719e+02
09/17/2014|00:30:00|3.3528573526e+04|3.6255507197e+04|3.0288053070e+02|9.9272789474e+01
09/17/2014|00:40:00|3.3303095250e+04|3.7413739500e+04|3.0085708333e+02|9.7573750000e+01
09/17/2014|00:50:00|3.3698493925e+04|4.2128051689e+04|3.0398068421e+02|1.0205556579e+02
09/17/2014|01:00:00|3.4746859491e+04|3.7303104395e+04|3.1467581579e+02|9.9219850877e+01
09/17/2014|01:10:00|3.6884128583e+04|1.8752067950e+05|3.5450441667e+02|2.0317075000e+02
09/17/2014|01:20:00|4.3315572785e+04|4.4502829177e+05|4.4372587281e+02|3.8868306579e+02
09/17/2014|01:30:00|3.3716837754e+04|3.7091148632e+04|3.0473208772e+02|1.0065422807e+02
09/17/2014|01:40:00|3.4869891127e+04|3.9576421180e+04|3.0829970614e+02|1.0530753947e+02
09/17/2014|01:50:00|3.5635835663e+04|4.7159570044e+04|3.1274759127e+02|1.1281725000e+02
09/17/2014|02:00:00|3.4570582561e+04|3.9314890373e+04|3.0781266750e+02|1.0479292982e+02
09/17/2014|02:10:00|1.5222248572e+05|5.2275246146e+06|2.0592092571e+03|3.7409966337e+03
09/17/2014|02:20:00|1.8120293521e+05|6.5626564746e+06|2.5013993569e+03|4.6678512611e+03
09/17/2014|02:30:00|9.1658095333e+04|2.3504793747e+06|1.1070959825e+03|1.7423514561e+03
09/17/2014|02:40:00|4.1286918430e+04|5.3998121768e+04|3.3721539474e+02|1.3588288596e+02
09/17/2014|02:50:00|4.9584002814e+04|5.2900477943e+06|5.5840805981e+02|3.5845234298e+03
09/17/2014|03:00:00|3.3489313932e+04|3.6749319197e+04|3.0299928940e+02|9.8409387636e+01
09/17/2014|03:10:00|5.0456636473e+04|7.4282791724e+05|5.4599667711e+02|5.9682936675e+02
09/17/2014|03:20:00|4.0696634364e+04|3.1980215046e+05|4.0124264035e+02|2.9900381579e+02
09/17/2014|03:30:00|3.4774710833e+04|3.8156516333e+04|3.0825750000e+02|1.0314208333e+02
09/17/2014|03:40:00|3.6053816083e+04|4.3261503750e+04|3.1368516667e+02|1.1042291667e+02
09/17/2014|03:50:00|3.5903486070e+04|4.4246454105e+04|3.1481716667e+02|1.1248350000e+02
09/17/2014|04:00:00|4.0907802180e+04|3.5459013389e+05|4.1194416667e+02|3.2168033333e+02
09/17/2014|04:10:00|6.1300174487e+04|1.1918626619e+06|6.9887766667e+02|9.1216298246e+02
09/17/2014|04:20:00|6.1489778513e+04|9.5696226354e+05|6.3904258333e+02|7.6149468421e+02
09/17/2014|04:30:00|3.9326304417e+04|4.9418833250e+04|3.2864941667e+02|1.2575933333e+02
09/17/2014|04:40:00|3.6326265083e+04|3.9015379167e+04|3.1420308333e+02|1.0616825000e+02
09/17/2014|04:50:00|3.8229884583e+04|5.6204557333e+04|3.2439300000e+02|1.2781233333e+02
09/17/2014|05:00:00|4.1225016500e+04|6.8471003833e+04|3.4224541667e+02|1.4877975000e+02
09/17/2014|05:10:00|3.9559201667e+04|1.0996963808e+05|3.4308083333e+02|1.6492358333e+02
09/17/2014|05:20:00|3.8030404333e+04|5.8657302667e+04|3.2408491667e+02|1.2420516667e+02
09/17/2014|05:30:00|4.7421292750e+04|1.0870356917e+05|3.6906733333e+02|1.8864025000e+02
09/17/2014|05:40:00|4.9996006833e+04|7.9982118000e+04|3.6960916667e+02|1.7809341667e+02
09/17/2014|05:50:00|3.7361895039e+04|6.9610828048e+04|3.2538411842e+02|1.3141030263e+02
09/17/2014|06:00:00|3.7784432365e+04|4.4435389797e+04|3.1906146890e+02|1.1223914992e+02
09/17/2014|06:10:00|6.3951987407e+04|1.5353299285e+05|4.5642284689e+02|2.8876537640e+02
09/17/2014|06:20:00|5.5496245202e+04|1.1728837257e+05|4.3648253509e+02|2.5325621930e+02
09/17/2014|06:30:00|6.4038816211e+04|1.3601233671e+05|5.9245284211e+02|4.0855571053e+02
09/17/2014|06:40:00|1.5803390094e+05|1.9157807931e+06|1.0232211053e+03|1.7804959079e+03
09/17/2014|06:50:00|5.4801080013e+04|1.0861517477e+05|4.0257581579e+02|2.1587463596e+02
09/17/2014|07:00:00|5.6165912320e+04|8.1177415395e+04|3.9871201754e+02|2.0497594737e+02
09/17/2014|07:10:00|4.8824194500e+04|7.8485925667e+04|3.6947825000e+02|1.7417991667e+02
09/17/2014|07:20:00|4.7831024250e+04|7.4353921750e+04|3.6123716667e+02|1.6739758333e+02
09/17/2014|07:30:00|5.3501926833e+04|1.1078882850e+05|3.7981600000e+02|2.0542191667e+02
09/17/2014|07:40:00|4.9206157667e+04|9.3498508583e+04|3.6342441667e+02|1.7387791667e+02
09/17/2014|07:50:00|7.2446632956e+04|1.1169893525e+05|4.6929100877e+02|2.8271659649e+02
09/17/2014|08:00:00|6.1442691860e+04|8.3593306807e+04|4.1342940351e+02|2.1664882456e+02
09/17/2014|08:10:00|6.8564097732e+04|1.4204005642e+05|4.5531680201e+02|2.8299224561e+02
09/17/2014|08:20:00|5.6603358746e+04|9.1400330690e+04|4.0437383333e+02|2.1400546825e+02
09/17/2014|08:30:00|5.3582021540e+04|8.3965765758e+04|3.9754686905e+02|2.0464828175e+02
09/17/2014|08:40:00|4.8112463167e+04|7.6066365000e+04|3.6494316667e+02|1.7040816667e+02
09/17/2014|08:50:00|6.3445685167e+04|1.1481719456e+05|4.3942687281e+02|2.5459267982e+02
09/17/2014|09:00:00|4.9625320500e+04|5.9625631526e+04|3.7165537719e+02|1.7000207018e+02
09/17/2014|09:10:00|5.4879263083e+04|1.1327151875e+05|3.9500666667e+02|2.1559616667e+02
09/17/2014|09:20:00|4.7640828833e+04|9.1610343417e+04|3.6961733333e+02|1.7945941667e+02
09/17/2014|09:30:00|1.2216016608e+05|1.4503678192e+05|7.0163875000e+02|5.1051366667e+02
09/17/2014|09:40:00|5.9048410905e+04|1.1460017762e+05|4.3649600397e+02|2.5450282937e+02
09/17/2014|09:50:00|1.6748681410e+05|5.0121252944e+05|1.1303802723e+03|1.0522957978e+03
09/17/2014|10:00:00|5.7198215904e+04|3.4225288466e+05|4.6691822765e+02|3.7256410693e+02
09/17/2014|10:10:00|7.4636642570e+04|6.2463753892e+05|5.9389782498e+02|6.0235337552e+02
09/17/2014|10:20:00|2.0243454912e+05|6.5579185701e+06|2.4767418020e+03|4.7888398308e+03
09/17/2014|10:30:00|3.0797817811e+05|6.4381823741e+06|3.0602253383e+03|5.2298593534e+03
09/17/2014|10:40:00|8.4926397373e+04|1.4046599901e+06|7.9557519737e+02|1.1070041228e+03
09/17/2014|10:50:00|1.0727471228e+05|1.2831824234e+05|6.2729193182e+02|4.2912763955e+02
09/17/2014|11:00:00|5.8601478804e+04|9.5211682997e+04|4.1948415152e+02|2.2402686045e+02
09/17/2014|11:10:00|6.7910943737e+04|1.3276029456e+05|4.6033431579e+02|2.9980242982e+02
09/17/2014|11:20:00|5.3584938193e+04|7.4879152070e+04|4.0130445614e+02|2.0172063158e+02
09/17/2014|11:30:00|6.2232704053e+04|8.9865682649e+04|4.2797745614e+02|2.3331428070e+02
09/17/2014|11:40:00|1.1208272468e+05|2.1891241505e+05|6.6722560526e+02|5.0324065789e+02
09/17/2014|11:50:00|5.2107733667e+04|1.2714034033e+05|3.9515366667e+02|2.1684716667e+02
09/17/2014|12:00:00|6.9770269606e+04|1.0523398084e+05|4.4851561962e+02|2.5621178469e+02
09/17/2014|12:10:00|7.0983347803e+04|9.9082535511e+04|4.2427522887e+02|2.2824285167e+02
09/17/2014|12:20:00|8.1390404174e+04|1.0899352440e+05|4.5098990152e+02|2.5425878030e+02
09/17/2014|12:30:00|1.2947724800e+05|1.4283521750e+05|6.6628441667e+02|4.6977258333e+02
09/17/2014|12:40:00|2.4943152967e+05|9.6885726092e+05|1.4787468333e+03|1.5488609167e+03
09/17/2014|12:50:00|1.9546009803e+05|3.9830726612e+06|1.7611889211e+03|3.0377419781e+03
09/17/2014|13:00:00|2.4262927872e+05|6.3360724291e+06|2.4403334123e+03|4.6381496053e+03
09/17/2014|13:10:00|1.9438373998e+05|4.5385235560e+06|1.8172465877e+03|3.3383691667e+03
09/17/2014|13:20:00|1.9298264906e+05|7.5582826393e+05|1.2843712873e+03|1.2706744583e+03
09/17/2014|13:30:00|1.5667948887e+05|3.7923163552e+06|1.6088563333e+03|2.8873317083e+03
09/17/2014|13:40:00|2.3410560992e+05|1.6024522480e+07|2.6492932083e+03|1.1138714250e+04
09/17/2014|13:50:00|2.1368008536e+05|6.1298603714e+06|2.3173264693e+03|4.5547939342e+03
09/17/2014|14:00:00|2.4345005981e+05|5.0452327372e+06|2.0963287807e+03|3.8096454825e+03
09/17/2014|14:10:00|1.1050225960e+05|1.5003341297e+05|4.9854216667e+02|2.9604551754e+02
09/17/2014|14:20:00|9.7714328546e+04|1.8309086580e+05|4.9631602381e+02|3.2911150627e+02
09/17/2014|14:30:00|1.1184862711e+05|6.8458932665e+05|6.6690805952e+02|6.9006055952e+02
09/17/2014|14:40:00|1.0611349184e+05|9.0394117715e+05|7.0374262719e+02|7.9905716228e+02
09/17/2014|14:50:00|3.3251444733e+05|6.8737348926e+06|3.2449508728e+03|5.6062566711e+03
09/17/2014|15:00:00|2.3627170925e+05|6.2305126143e+06|2.5119536623e+03|4.6624192763e+03
09/17/2014|15:10:00|1.0024346125e+05|1.5977546371e+06|8.5124417105e+02|1.2686951404e+03
09/17/2014|15:20:00|8.2552309908e+04|1.8292195437e+05|4.8772273246e+02|3.1947940351e+02
09/17/2014|15:30:00|7.3308926009e+04|1.6926141205e+05|4.9993497588e+02|3.3163692982e+02
09/17/2014|15:40:00|1.8178028680e+05|7.2787885627e+05|1.2485114890e+03|1.2340112105e+03
09/17/2014|15:50:00|5.4324148094e+04|7.5201350542e+04|3.7281958214e+02|1.7383203987e+02
09/17/2014|16:00:00|7.2126494191e+04|8.8006718190e+04|4.2300972049e+02|2.1377916627e+02
09/17/2014|16:10:00|1.8758554558e+05|7.0509185475e+05|1.2211023750e+03|1.2081863333e+03
09/17/2014|16:20:00|6.4526847167e+04|1.4046350567e+05|4.0895820833e+02|2.3440858333e+02
09/17/2014|16:30:00|4.2384626877e+04|5.5979025500e+04|3.4921790351e+02|1.5209015789e+02
09/17/2014|16:40:00|5.1339768772e+04|7.3630164404e+04|3.7015451754e+02|1.7345459649e+02
09/17/2014|16:50:00|4.2464903309e+04|5.6947911430e+04|3.4149078728e+02|1.4094699561e+02
09/17/2014|17:00:00|4.5420736062e+04|5.8460572149e+04|3.4503355323e+02|1.4490580981e+02
09/17/2014|17:10:00|4.0759706628e+04|9.9411289158e+04|3.4191707177e+02|1.7642314195e+02
09/17/2014|17:20:00|6.7144318934e+04|9.7083660353e+05|6.5292170833e+02|8.0109038158e+02
09/17/2014|17:30:00|1.7434460375e+05|6.3792910542e+06|2.3364434167e+03|4.5527537500e+03
09/17/2014|17:40:00|2.0903413383e+05|1.6071439044e+07|2.9038748750e+03|1.0978528833e+04
09/17/2014|17:50:00|7.0676571527e+04|3.3579880467e+06|8.1509511324e+02|2.3588931595e+03
09/17/2014|18:00:00|3.5679268973e+04|3.9402021998e+04|3.1103930343e+02|1.0734150718e+02
09/17/2014|18:10:00|3.9607323246e+04|6.0668164632e+04|3.3200433772e+02|1.3483726316e+02
09/17/2014|18:20:00|3.7253189702e+04|4.9424593912e+04|3.2043464912e+02|1.2122240351e+02
09/17/2014|18:30:00|3.7030032053e+04|4.1265669623e+04|3.1434676316e+02|1.1167483333e+02
09/17/2014|18:40:00|3.6196582386e+04|4.1508243711e+04|3.1322925439e+02|1.1163742982e+02
09/17/2014|18:50:00|3.9280848051e+04|6.4126311028e+04|3.3026950752e+02|1.3772662573e+02
09/17/2014|19:00:00|3.6258063813e+04|4.8350127512e+04|3.1988707143e+02|1.1395644444e+02
09/17/2014|19:10:00|4.8749499591e+04|6.2262804584e+05|5.0669085714e+02|5.0223625397e+02
09/17/2014|19:20:00|5.3710541159e+04|1.2968933972e+06|5.9327514286e+02|9.4254424603e+02
09/17/2014|19:30:00|5.1704459750e+04|1.1828305046e+06|5.6714983333e+02|8.6689041667e+02
09/17/2014|19:40:00|1.0099063100e+05|3.3678926970e+06|1.3130605833e+03|2.4139140000e+03
09/17/2014|19:50:00|1.0132657258e+05|2.8659199001e+06|1.2473305833e+03|2.0994648333e+03
09/17/2014|20:00:00|7.9834868667e+04|1.8417204918e+06|9.1143458333e+02|1.3810788333e+03
09/17/2014|20:10:00|4.4404731167e+04|6.2860573500e+04|3.4771041667e+02|1.5060708333e+02
09/17/2014|20:20:00|3.7765505798e+04|5.6058330570e+04|3.2231845614e+02|1.2537659649e+02
09/17/2014|20:30:00|4.5757690035e+04|3.2743766381e+05|4.1937442105e+02|3.2043556140e+02
09/17/2014|20:40:00|3.5901464175e+04|4.3078704263e+04|3.1336538596e+02|1.1099642105e+02
09/17/2014|20:50:00|3.8944652991e+04|5.0421590110e+04|3.2471990351e+02|1.2319342105e+02
09/17/2014|21:00:00|4.3720257333e+04|7.5710129667e+04|3.5008366667e+02|1.5726941667e+02
09/17/2014|21:10:00|6.3912892167e+04|1.2977259429e+07|7.7024383333e+02|8.6790297500e+03
09/17/2014|21:20:00|4.4214191754e+04|2.4747293189e+06|4.7587840476e+02|1.7342916429e+03
09/17/2014|21:30:00|5.0438196071e+04|4.6277602298e+06|5.5441096366e+02|3.1480161905e+03
09/17/2014|21:40:00|4.5719947579e+04|2.8819639014e+06|4.8604514035e+02|1.9901738772e+03
09/17/2014|21:50:00|4.3365460763e+04|2.3700443016e+06|4.5552424123e+02|1.6484314561e+03
09/17/2014|22:00:00|3.5448700667e+04|8.9148443083e+04|3.1644866667e+02|1.4469191667e+02
09/17/2014|22:10:00|4.0181901750e+04|8.7016903417e+04|3.3797225000e+02|1.5450616667e+02
09/17/2014|22:20:00|4.2876441333e+04|5.3136509667e+04|3.4094583333e+02|1.3940633333e+02
09/17/2014|22:30:00|5.3296040167e+04|7.1261955000e+04|3.7737858333e+02|1.7897350000e+02
09/17/2014|22:40:00|8.8739835833e+04|2.1384060334e+06|1.0206416667e+03|1.5952635833e+03
09/17/2014|22:50:00|4.8091210241e+04|1.9087879718e+05|3.9160579386e+02|2.4409164035e+02
09/17/2014|23:00:00|3.4119626807e+04|3.9347305930e+04|3.0957940351e+02|1.0102126316e+02
09/17/2014|23:10:00|3.8482633614e+04|5.2980654175e+04|3.2510231579e+02|1.2509247368e+02
09/17/2014|23:20:00|1.0387506281e+05|3.1730885022e+06|1.3448834561e+03|2.2963981228e+03
09/17/2014|23:30:00|4.8973531365e+04|5.4077183785e+05|4.9956525359e+02|4.8166236842e+02
09/17/2014|23:40:00|3.6952981600e+04|4.9173231927e+04|3.1592839553e+02|1.1689478947e+02
09/17/2014|23:50:00|3.3513295301e+04|4.3672895167e+04|3.0406201037e+02|1.0372319059e+02
09/18/2014|00:00:00|3.4859063432e+04|4.2582556644e+04|3.0911478788e+02|1.0841640152e+02
09/18/2014|00:10:00|4.2889654167e+04|1.2914000200e+05|3.5808466667e+02|1.8859916667e+02
09/18/2014|00:20:00|3.6386973333e+04|6.4440608750e+04|3.1605725000e+02|1.2749741667e+02
09/18/2014|00:30:00|3.5901605917e+04|4.9290875667e+04|3.1442991667e+02|1.1464600000e+02
09/18/2014|00:40:00|3.7830005833e+04|4.4014898750e+04|3.1712158333e+02|1.1468841667e+02
09/18/2014|00:50:00|3.5109407333e+04|4.4983094833e+04|3.1046933333e+02|1.0728375000e+02
09/18/2014|01:00:00|3.6421989250e+04|4.2850850333e+04|3.1530100000e+02|1.0998966667e+02
09/18/2014|01:10:00|3.7816431506e+04|1.9391148379e+05|3.6146094458e+02|2.1240888915e+02
09/18/2014|01:20:00|4.3959526823e+04|4.4644862648e+05|4.4529884051e+02|3.9187001435e+02
09/18/2014|01:30:00|3.5868173421e+04|5.0183097474e+04|3.1832329825e+02|1.1703884649e+02
09/18/2014|01:40:00|3.7388220368e+04|1.1535228715e+06|3.5808408772e+02|8.4373931140e+02
09/18/2014|01:50:00|4.1009707360e+04|1.1707766187e+06|3.6676420175e+02|8.6358800877e+02
09/18/2014|02:00:00|3.6147786939e+04|5.1959808728e+04|3.0854287719e+02|1.1553042982e+02
09/18/2014|02:10:00|1.4514077385e+05|5.0126582150e+06|1.9427791212e+03|3.5886386515e+03
09/18/2014|02:20:00|1.7680911515e+05|6.2942661456e+06|2.3783183788e+03|4.4963700152e+03
09/18/2014|02:30:00|1.0093150228e+05|2.9147394565e+06|1.2689436922e+03|2.1249647703e+03
09/18/2014|02:40:00|3.3736992639e+04|3.7834545427e+04|3.0367980781e+02|9.9271396332e+01
09/18/2014|02:50:00|3.2961666083e+04|4.2745686500e+04|3.0194450000e+02|1.0195300000e+02
09/18/2014|03:00:00|3.4134332373e+04|4.4503942587e+04|3.0580926984e+02|1.0644143651e+02
09/18/2014|03:10:00|5.5323798127e+04|9.2586494066e+05|6.0529818849e+02|7.2722698016e+02
09/18/2014|03:20:00|4.0561984917e+04|1.3368034833e+05|3.5418287500e+02|1.8531016667e+02
09/18/2014|03:30:00|3.4913300390e+04|3.8742239488e+04|3.0848229665e+02|1.0356051316e+02
09/18/2014|03:40:00|3.3749960610e+04|3.8356829095e+04|3.0414062002e+02|1.0155565351e+02
09/18/2014|03:50:00|3.5998571667e+04|4.6024855417e+04|3.1267891667e+02|1.1295291667e+02
09/18/2014|04:00:00|4.1207245833e+04|3.5405829508e+05|4.1038625000e+02|3.2236775000e+02
09/18/2014|04:10:00|5.8137462167e+04|1.1185278337e+06|6.6520433333e+02|8.5611308333e+02
09/18/2014|04:20:00|5.4716829285e+04|9.4153288767e+05|6.0538293421e+02|7.3472356140e+02
09/18/2014|04:30:00|4.0150325574e+04|8.0176179128e+04|3.3688782297e+02|1.4888030463e+02
09/18/2014|04:40:00|4.4938747474e+04|7.3441062785e+04|3.5973224282e+02|1.6843296730e+02
09/18/2014|04:50:00|4.1979976449e+04|6.1944279193e+04|3.3928506180e+02|1.4190035008e+02
09/18/2014|05:00:00|4.4441268327e+04|6.6493109465e+04|3.4972731100e+02|1.5641775518e+02
09/18/2014|05:10:00|4.3841146057e+04|7.1923821842e+04|3.5409387719e+02|1.6169747807e+02
09/18/2014|05:20:00|4.4847642522e+04|6.8951332500e+04|3.5102687719e+02|1.5531105702e+02
09/18/2014|05:30:00|4.5289796978e+04|6.6625977417e+04|3.5167970614e+02|1.5684560965e+02
09/18/2014|05:40:00|4.8740251750e+04|6.9019518192e+05|3.7865291667e+02|5.7405183333e+02
09/18/2014|05:50:00|5.5841072535e+04|4.3278407561e+06|5.2347681579e+02|2.9910724167e+03
09/18/2014|06:00:00|5.1330996719e+04|6.7058615702e+04|3.7948719298e+02|1.7698347368e+02
09/18/2014|06:10:00|4.6932850412e+04|9.1900841276e+04|3.7279615789e+02|1.8369327632e+02
09/18/2014|06:20:00|1.6644197076e+05|4.1304794018e+05|1.1177821579e+03|9.8787396930e+02
09/18/2014|06:30:00|5.7539124912e+04|2.9021304063e+05|4.5416773684e+02|3.3574489474e+02
09/18/2014|06:40:00|5.2632983658e+04|1.7108753494e+05|4.0490052193e+02|2.4333871930e+02
09/18/2014|06:50:00|4.2252167182e+05|1.0193478773e+06|2.6045663690e+03|2.5693616429e+03
09/18/2014|07:00:00|4.2880105297e+05|5.2175771355e+05|2.4284412589e+03|2.2658907128e+03
09/18/2014|07:10:00|5.0626377291e+04|8.0318722385e+04|3.8386712201e+02|1.7890735267e+02
09/18/2014|07:20:00|5.7047317294e+04|9.1491428864e+04|4.0414011404e+02|2.1014727412e+02
09/18/2014|07:30:00|5.0044991289e+04|6.2662874553e+04|3.7092530263e+02|1.6683368421e+02
09/18/2014|07:40:00|5.4592253623e+04|8.6925608623e+04|4.0355825877e+02|2.1486975439e+02
09/18/2014|07:50:00|5.6022052193e+04|9.3314626982e+04|4.0354136842e+02|2.1217561404e+02
09/18/2014|08:00:00|5.4804258684e+04|9.2261399895e+04|3.9348095614e+02|2.0546846491e+02
09/18/2014|08:10:00|4.9522707333e+04|9.0050509667e+04|3.7850950000e+02|1.8641291667e+02
09/18/2014|08:20:00|6.0338792750e+04|1.5466888275e+05|4.2734516667e+02|2.6825158333e+02
09/18/2014|08:30:00|5.3540117320e+04|1.1071919285e+05|4.0565025439e+02|2.2704287719e+02
09/18/2014|08:40:00|4.8046180596e+04|9.2221297267e+04|3.6188457895e+02|1.8532053190e+02
09/18/2014|08:50:00|4.9735240000e+04|7.2314459970e+04|3.6107950000e+02|1.6399592424e+02
09/18/2014|09:00:00|7.7734990917e+04|1.1654204925e+05|4.6563591667e+02|2.7759350000e+02
09/18/2014|09:10:00|7.4738465250e+04|1.1389603258e+05|4.8098375000e+02|2.9086383333e+02
09/18/2014|09:20:00|6.6993667921e+04|1.1236853798e+05|4.5425900877e+02|2.6838214035e+02
09/18/2014|09:30:00|9.0264982342e+04|8.8275821140e+04|5.6039460526e+02|3.5601749123e+02
09/18/2014|09:40:00|7.9419765570e+04|5.9873664404e+05|5.2730246930e+02|6.2466045175e+02
09/18/2014|09:50:00|1.8035336567e+05|7.3112632400e+05|1.2360934167e+03|1.2279160833e+03
09/18/2014|10:00:00|6.5942819474e+04|9.8146028219e+04|4.5964287719e+02|2.6035030702e+02
09/18/2014|10:10:00|6.0989409193e+04|1.1150539428e+05|4.3260678947e+02|2.4470819298e+02
09/18/2014|10:20:00|1.6066662508e+05|3.0864687508e+05|9.9981375000e+02|8.0213566667e+02
09/18/2014|10:30:00|1.1508930474e+05|3.2719276572e+05|5.3671774123e+02|4.1670392982e+02
09/18/2014|10:40:00|1.3951007343e+05|1.4227621773e+05|5.9400325877e+02|3.8967594518e+02
09/18/2014|10:50:00|2.0599200442e+05|6.5114593321e+06|2.4757059167e+03|4.7608780417e+03
09/18/2014|11:00:00|2.0226065808e+05|6.3802100025e+06|2.3539165833e+03|4.5834755833e+03
09/18/2014|11:10:00|6.9072268741e+04|1.4960738910e+06|7.6546580263e+02|1.1398934649e+03
09/18/2014|11:20:00|4.3527483281e+04|5.9214701500e+04|3.5127350000e+02|1.4548964035e+02
09/18/2014|11:30:00|1.1034506726e+05|2.8408021779e+06|1.2149623860e+03|2.1254559211e+03
09/18/2014|11:40:00|1.0774508676e+05|2.9408496429e+06|1.2279230197e+03|2.1839558487e+03
09/18/2014|11:50:00|1.4045802015e+05|3.3502359472e+05|5.8100447069e+02|4.5061274940e+02
09/18/2014|12:00:00|9.8133520224e+04|1.1932393761e+05|4.4884665431e+02|2.4920220893e+02
09/18/2014|12:10:00|6.9458989833e+04|2.9344640683e+05|4.6632204167e+02|3.4906691667e+02
09/18/2014|12:20:00|9.7136515625e+04|2.0058481383e+05|6.2881833333e+02|4.6336483333e+02
09/18/2014|12:30:00|2.3041754079e+05|7.5675897142e+05|1.3760122500e+03|1.3791445833e+03
09/18/2014|12:40:00|8.1373034583e+04|1.2286790892e+05|4.3334345833e+02|2.4911558333e+02
09/18/2014|12:50:00|5.4465530083e+04|7.8831767083e+04|3.7078966667e+02|1.6989933333e+02
09/18/2014|13:00:00|8.8317020601e+04|9.9549058873e+04|4.4972416667e+02|2.3931371491e+02
09/18/2014|13:10:00|6.3757907737e+04|9.4423689754e+04|4.5936235088e+02|2.6165726316e+02
09/18/2014|13:20:00|8.8777786829e+04|1.7784172666e+05|7.3273006579e+02|5.5149764693e+02
09/18/2014|13:30:00|1.5241719735e+05|3.3045212863e+05|8.3251819737e+02|6.8158296711e+02
09/18/2014|13:40:00|6.7349859702e+04|2.1947907193e+06|5.0843117544e+02|1.6086256491e+03
09/18/2014|13:50:00|8.6904665241e+04|4.4120594751e+06|7.5205883254e+02|3.1274267321e+03
09/18/2014|14:00:00|1.8529124462e+05|7.3263592703e+05|1.2252876762e+03|1.2229703907e+03
09/18/2014|14:10:00|6.0718024675e+04|1.0297209552e+05|4.1948586842e+02|2.2802488596e+02
09/18/2014|14:20:00|8.0968954833e+04|1.2346008473e+05|4.8739802632e+02|2.9374850877e+02
09/18/2014|14:30:00|9.8168535500e+04|9.8079889439e+04|5.4944405702e+02|3.4418732456e+02
09/18/2014|14:40:00|4.7365696583e+04|6.2284803500e+04|3.4501958333e+02|1.4316133333e+02
09/18/2014|14:50:00|1.5011176500e+05|1.4434718767e+05|8.0755008333e+02|6.0293625000e+02
09/18/2014|15:00:00|1.1401905442e+05|2.1929556725e+05|4.9952375000e+02|3.3221850000e+02
09/18/2014|15:10:00|6.1220029917e+04|9.3810118917e+04|4.2780841667e+02|2.3000300000e+02
09/18/2014|15:20:00|5.3377181846e+04|1.0477304200e+05|3.9763946053e+02|2.1405360088e+02
09/18/2014|15:30:00|5.5269591421e+04|7.2230824965e+04|3.9506010526e+02|1.8990598246e+02
09/18/2014|15:40:00|8.5094842524e+04|1.2437304729e+05|5.1799830921e+02|3.2458179167e+02
09/18/2014|15:50:00|9.4460561423e+04|1.3590255540e+05|5.2597541009e+02|3.3862550658e+02
09/18/2014|16:00:00|1.4928453570e+05|3.6066981509e+06|1.5478416732e+03|2.6905445351e+03
09/18/2014|16:10:00|2.0325785142e+05|6.1313676007e+06|2.3448009167e+03|4.5142544167e+03
09/18/2014|16:20:00|1.6291500325e+05|5.9115177057e+06|2.1209776667e+03|4.2373720833e+03
09/18/2014|16:30:00|1.3020355292e+05|4.2350165063e+06|1.6794093750e+03|3.0656796667e+03
09/18/2014|16:40:00|9.2950807917e+04|1.3234800867e+05|7.5475383333e+02|5.6512591667e+02
09/18/2014|16:50:00|7.6839862000e+04|3.1676211308e+05|5.7394350000e+02|4.5155541667e+02
09/18/2014|17:00:00|4.7924826658e+04|7.0533413904e+04|3.6129013158e+02|1.6541621053e+02
09/18/2014|17:10:00|4.1350015592e+04|6.7034452346e+04|3.3934695175e+02|1.4453203947e+02
09/18/2014|17:20:00|4.5444494433e+04|7.0059277401e+04|3.5475071825e+02|1.5898344048e+02
09/18/2014|17:30:00|4.5832299234e+04|6.1577275599e+04|3.5349653175e+02|1.5449072619e+02
09/18/2014|17:40:00|4.2592125969e+04|2.4412782100e+06|4.2381263158e+02|1.7029715658e+03
09/18/2014|17:50:00|4.5019697364e+04|3.4669729962e+06|4.6991178509e+02|2.3791554342e+03
09/18/2014|18:00:00|3.6173969750e+04|4.0149407917e+04|3.1367283333e+02|1.1158333333e+02
09/18/2014|18:10:00|5.2295225167e+04|5.0568645933e+05|4.8204675000e+02|4.5144925000e+02
09/18/2014|18:20:00|4.2086689789e+04|6.5623727500e+04|3.3999391228e+02|1.4360575439e+02
