Date|Time|load15|load5|load1
09/17/2014|00:00:00|3.7149166667e-01|3.3104166667e-01|3.3730000000e-01
09/17/2014|00:10:00|3.5902500000e-01|3.4682500000e-01|3.4156666667e-01
09/17/2014|00:20:00|3.5430000000e-01|3.6723333333e-01|3.8203333333e-01
09/17/2014|00:30:00|4.3974166667e-01|5.2505833333e-01|5.8235000000e-01
09/17/2014|00:40:00|4.0485833333e-01|3.7480000000e-01|2.9501666667e-01
09/17/2014|00:50:00|3.8515000000e-01|3.6687500000e-01|3.9303333333e-01
09/17/2014|01:00:00|3.6688333333e-01|3.2136666667e-01|2.9045000000e-01
09/17/2014|01:10:00|3.4338333333e-01|3.2991666667e-01|3.3892500000e-01
09/17/2014|01:20:00|3.3276666667e-01|3.3643333333e-01|3.0680833333e-01
09/17/2014|01:30:00|3.3251666667e-01|3.4291666667e-01|4.0071666667e-01
09/17/2014|01:40:00|3.3133333333e-01|3.0475000000e-01|2.2916666667e-01
09/17/2014|01:50:00|2.9634166667e-01|2.5644166667e-01|2.6021666667e-01
09/17/2014|02:00:00|3.2742500000e-01|3.5310833333e-01|3.8006666667e-01
09/17/2014|02:10:00|3.4850000000e-01|3.8115000000e-01|4.2528333333e-01
09/17/2014|02:20:00|4.3123333333e-01|5.2178333333e-01|6.1725000000e-01
09/17/2014|02:30:00|4.4256666667e-01|4.2483333333e-01|2.8980000000e-01
09/17/2014|02:40:00|3.9132500000e-01|3.4733333333e-01|3.5930000000e-01
09/17/2014|02:50:00|3.6640833333e-01|3.2676666667e-01|3.0693333333e-01
09/17/2014|03:00:00|3.7750833333e-01|3.7307500000e-01|3.6543333333e-01
09/17/2014|03:10:00|3.0240833333e-01|2.1509166667e-01|1.9760000000e-01
09/17/2014|03:20:00|3.1538333333e-01|3.0635833333e-01|3.1950833333e-01
09/17/2014|03:30:00|3.2138333333e-01|3.1805000000e-01|3.3540000000e-01
09/17/2014|03:40:00|3.0110000000e-01|2.6139166667e-01|2.1642500000e-01
09/17/2014|03:50:00|2.8386666667e-01|2.4788333333e-01|2.3875000000e-01
09/17/2014|04:00:00|3.1315000000e-01|3.3263333333e-01|3.5770000000e-01
09/17/2014|04:10:00|3.1895000000e-01|3.2646666667e-01|3.6463333333e-01
